species,family,dayTemp,nightTemp,stemLen1,leafNum1,stemLen2,leafNum2,rgrStem,rgrLeaf
par,60,30,15,1.6,4,1.9,6,0.026785714,0.071428571
par,60,30,15,0.9,4,1.1,6,0.031746032,0.071428571
par,60,30,15,1.1,6,1.3,8,0.025974026,0.047619048
par,60,30,15,0.5,2,0.7,4,0.057142857,0.142857143
par,60,35,20,1.1,4,1.3,5,0.025974026,0.035714286
par,60,35,20,0.6,2,0.7,4,0.023809524,0.142857143
par,60,35,20,0.6,2,0.7,4,0.023809524,0.142857143
par,60,35,20,0.9,4,0.9,6,0,0.071428571
par,60,40,25,1.2,2,1.3,4,0.011904762,0.142857143
par,60,40,25,1.3,4,1.3,4,0,0
par,60,40,25,0.9,4,1,4,0.015873016,0
par,60,40,25,0.8,4,0.8,4,0,0
par,60,45,30,0.2,2,0.3,4,0.071428571,0.142857143
par,60,45,30,1.6,2,1.7,4,0.008928571,0.142857143
par,60,45,30,0.6,2,0.7,4,0.023809524,0.142857143
par,60,45,30,0.6,4,0.7,6,0.023809524,0.071428571
par,60,50,35,0.9,4,1,4,0.015873016,0
par,60,50,35,0.9,6,1.1,8,0.031746032,0.047619048
par,60,50,35,0.9,4,1,4,0.015873016,0
par,60,50,35,0.8,4,1,6,0.035714286,0.071428571
par,62,15,0,1,4,1.1,4,0.014285714,0
par,62,15,0,0.7,4,0.8,4,0.020408163,0
par,62,15,0,0.7,2,0.9,2,0.040816327,0
par,62,15,0,0.8,4,0.9,4,0.017857143,0
par,62,20,5,0.7,2,0.8,4,0.020408163,0.142857143
par,62,20,5,0.4,2,0.6,2,0.071428571,0
par,62,20,5,1.4,4,1.6,6,0.020408163,0.071428571
par,62,20,5,1,4,0.9,4,0,0
par,62,25,10,1.1,2,1.3,2,0.025974026,0
par,62,25,10,1.4,4,1.5,4,0.010204082,0
par,62,25,10,1,4,1.3,6,0.042857143,0.071428571
par,62,25,10,1.5,6,1.7,8,0.019047619,0.047619048
par,62,30,15,1.6,4,1.8,4,0.017857143,0
par,62,30,15,1.6,2,1.7,4,0.008928571,0.142857143
par,62,30,15,1,4,1.4,6,0.057142857,0.071428571
par,62,30,15,0.9,2,1,4,0.015873016,0.142857143
par,62,35,20,1.2,4,1.8,6,0.071428571,0.071428571
par,62,35,20,1.3,4,1.5,6,0.021978022,0.071428571
par,62,35,20,0.8,2,0.8,4,0,0.142857143
par,62,40,25,1.4,2,1.5,4,0.010204082,0.142857143
par,62,40,25,1.5,2,1.8,4,0.028571429,0.142857143
par,62,40,25,0.9,2,1,4,0.015873016,0.142857143
par,62,45,30,1.9,4,2.3,8,0.030075188,0.142857143
par,62,45,30,1.3,4,1.7,6,0.043956044,0.071428571
par,62,50,35,1.2,2,0,0,0,0
par,62,50,35,1,4,1.2,4,0.028571429,0
par,62,50,35,1.2,4,1.2,4,0,0
par,62,50,35,0.7,2,0,0,0,0
par,63,20,5,1.1,4,1.2,4,0.012987013,0
par,63,20,5,1.2,4,1.4,4,0.023809524,0
par,63,25,10,1,4,1.1,4,0.014285714,0
par,63,25,10,1,4,1.3,6,0.042857143,0.071428571
par,63,25,10,1.4,4,1.5,6,0.010204082,0.071428571
par,63,30,15,1.5,4,2.1,6,0.057142857,0.071428571
par,63,30,15,1.5,4,1.9,6,0.038095238,0.071428571
par,63,30,15,0.7,2,0.8,4,0.020408163,0.142857143
par,63,35,20,0.9,4,1.1,6,0.031746032,0.071428571
par,63,35,20,0.8,4,0.8,4,0,0
par,63,40,25,1,2,1.3,4,0.042857143,0.142857143
par,63,40,25,1.7,4,2.5,6,0.067226891,0.071428571
par,63,40,25,0.9,4,0.9,4,0,0
par,63,45,30,1.6,4,2.2,8,0.053571429,0.142857143
par,63,45,30,1.4,4,1.7,6,0.030612245,0.071428571
par,63,50,35,0.8,4,1,4,0.035714286,0
par,63,50,35,0.6,2,0.6,2,0,0
par,63,50,35,1,4,1.5,6,0.071428571,0.071428571
par,63,50,35,0.7,2,0.9,4,0.040816327,0.142857143
par,64,15,0,0.6,4,0.8,4,0.047619048,0
par,64,15,0,0.3,2,0.4,2,0.047619048,0
par,64,15,0,0.6,4,0.9,4,0.071428571,0
par,64,20,5,0.8,4,1,4,0.035714286,0
par,64,20,5,1,2,1,4,0,0.142857143
par,64,20,5,0.8,2,1,4,0.035714286,0.142857143
par,64,20,5,0.7,4,1,4,0.06122449,0
par,64,25,10,1.5,4,1.5,4,0,0
par,64,25,10,0.8,4,1.1,6,0.053571429,0.071428571
par,64,25,10,1.6,4,1.6,4,0,0
par,64,30,15,1.1,4,1.3,6,0.025974026,0.071428571
par,64,30,15,1.2,4,1.5,6,0.035714286,0.071428571
par,64,30,15,0.9,2,1,4,0.015873016,0.142857143
par,64,30,15,0.8,2,0.8,2,0,0
par,64,35,20,1.1,4,1.1,4,0,0
par,64,35,20,1.4,4,1.5,4,0.010204082,0
par,64,35,20,0.9,4,0.9,6,0,0.071428571
par,64,35,20,0.8,2,0.9,4,0.017857143,0.142857143
par,64,40,25,1.8,4,1.9,6,0.007936508,0.071428571
par,64,40,25,2,4,2.2,6,0.014285714,0.071428571
par,64,40,25,1,2,1.2,4,0.028571429,0.142857143
par,64,40,25,1,2,1,4,0,0.142857143
par,64,45,30,1.4,4,1.7,6,0.030612245,0.071428571
par,64,45,30,1.5,4,1.6,6,0.00952381,0.071428571
par,64,50,35,1.2,4,0,0,0,0
par,64,50,35,1.2,4,0,0,0,0
par,64,50,35,0.8,4,0.8,4,0,0
par,64,50,35,0.8,2,1,2,0.035714286,0
par,65,15,0,1.1,4,1.1,4,0,0
par,65,15,0,0.5,4,0.6,4,0.028571429,0
par,65,15,0,1.1,6,1.1,6,0,0
par,65,20,5,0.8,4,0.9,6,0.017857143,0.071428571
par,65,20,5,1,4,1.1,4,0.014285714,0
par,65,20,5,1.2,4,1.2,6,0,0.071428571
par,65,20,5,1.1,4,1.2,4,0.012987013,0
par,65,25,10,1.1,2,1.4,4,0.038961039,0.142857143
par,65,25,10,1.1,6,1.5,8,0.051948052,0.047619048
par,65,25,10,1.1,4,1.3,6,0.025974026,0.071428571
par,65,30,15,1.8,4,2,4,0.015873016,0
par,65,30,15,1.4,4,1.6,4,0.020408163,0
par,65,30,15,1.1,4,1.3,4,0.025974026,0
par,65,30,15,0.7,2,0.7,4,0,0.142857143
par,65,35,20,1.4,4,1.8,6,0.040816327,0.071428571
par,65,35,20,2,4,2,6,0,0.071428571
par,65,35,20,0.9,2,0.9,4,0,0.142857143
par,65,35,20,0.5,2,0.7,2,0.057142857,0
par,65,40,25,2,4,2.1,6,0.007142857,0.071428571
par,65,40,25,1.3,4,1.5,4,0.021978022,0
par,65,40,25,1,2,1,4,0,0.142857143
par,65,45,30,1.6,4,1.8,5,0.017857143,0.035714286
par,65,45,30,1.5,4,1.9,6,0.038095238,0.071428571
par,65,45,30,0.3,2,0.3,2,0,0
par,65,50,35,0.8,4,0.8,4,0,0
par,65,50,35,1.3,4,1.5,6,0.021978022,0.071428571
par,65,50,35,1.1,2,1.2,2,0.012987013,0
par,65,50,35,0.7,2,0.7,4,0,0.142857143
par,67,15,0,1.2,4,1.3,4,0.011904762,0
par,67,15,0,0.8,4,1,4,0.035714286,0
par,67,15,0,0.9,4,0.9,4,0,0
par,67,15,0,0.6,4,0.6,6,0,0.071428571
par,67,20,5,0.9,4,1,4,0.015873016,0
par,67,20,5,1.6,4,1.6,4,0,0
par,67,20,5,0.7,2,1,2,0.06122449,0
par,67,25,10,1,2,1,2,0,0
par,67,25,10,1.1,4,1.2,4,0.012987013,0
par,67,25,10,1.4,4,1.6,6,0.020408163,0.071428571
par,67,25,10,1.1,4,1.3,4,0.025974026,0
par,67,30,15,1.3,4,1.5,6,0.021978022,0.071428571
par,67,30,15,1,4,1.1,6,0.014285714,0.071428571
par,67,30,15,0.9,6,1.3,6,0.063492063,0
par,67,30,15,0.8,4,0.9,6,0.017857143,0.071428571
par,67,35,20,1,2,1.1,4,0.014285714,0.142857143
par,67,35,20,0.9,4,1,6,0.015873016,0.071428571
par,67,35,20,0.8,6,1.1,8,0.053571429,0.047619048
par,67,35,20,1.3,4,1.3,4,0,0
par,67,40,25,1.5,4,1.8,6,0.028571429,0.071428571
par,67,40,25,2.2,4,2.3,6,0.006493506,0.071428571
par,67,40,25,1.2,4,1.2,4,0,0
par,67,45,30,1.5,4,1.7,6,0.019047619,0.071428571
par,67,45,30,1.4,6,1.6,6,0.020408163,0
par,67,45,30,0.9,4,1,4,0.015873016,0
par,67,50,35,0.7,4,0.8,4,0.020408163,0
par,67,50,35,0.6,2,0.8,4,0.047619048,0.142857143
par,67,50,35,0.5,4,0.9,6,0.114285714,0.071428571
par,67,50,35,0.9,4,0.9,4,0,0
par,68,15,0,0.5,4,0.7,4,0.057142857,0
par,68,15,0,0.5,2,0.6,4,0.028571429,0.142857143
par,68,15,0,1.1,4,1.1,4,0,0
par,68,15,0,0.9,6,1,6,0.015873016,0
par,68,20,5,1.2,6,1.2,6,0,0
par,68,20,5,0.9,6,1,6,0.015873016,0
par,68,20,5,0.6,2,0.8,4,0.047619048,0.142857143
par,68,20,5,0.6,4,0.6,4,0,0
par,68,25,10,0.7,4,0.7,6,0,0.071428571
par,68,25,10,0.7,4,0.9,4,0.040816327,0
par,68,25,10,1,4,1.2,6,0.028571429,0.071428571
par,68,25,10,1.4,4,1.4,6,0,0.071428571
par,68,30,15,1,4,1,6,0,0.071428571
par,68,30,15,1,4,1.3,6,0.042857143,0.071428571
par,68,30,15,0.6,4,0.7,4,0.023809524,0
par,68,30,15,0.8,4,1,6,0.035714286,0.071428571
par,68,35,20,0.9,2,1.1,4,0.031746032,0.142857143
par,68,35,20,0.8,6,0.9,8,0.017857143,0.047619048
par,68,35,20,0.9,6,1.2,6,0.047619048,0
par,68,40,25,1.2,4,1.4,6,0.023809524,0.071428571
par,68,40,25,1.4,4,1.5,6,0.010204082,0.071428571
par,68,40,25,0.7,4,0.9,4,0.040816327,0
par,68,40,25,1,4,1,6,0,0.071428571
par,68,45,30,0.9,2,1,6,0.015873016,0.285714286
par,68,45,30,1.3,6,1.5,8,0.021978022,0.047619048
par,68,45,30,0.6,4,0.7,6,0.023809524,0.071428571
par,68,45,30,0.3,2,0.4,2,0.047619048,0
par,68,50,35,0.4,2,0.6,2,0.071428571,0
par,68,50,35,0.7,6,0.9,6,0.040816327,0
par,68,50,35,0.5,4,0.6,4,0.028571429,0
par,68,50,35,0.7,4,0.8,4,0.020408163,0
par,69,15,0,0.5,4,0.6,4,0.028571429,0
par,69,20,5,0.7,2,0.8,4,0.020408163,0.142857143
par,69,20,5,0.7,4,0.8,4,0.020408163,0
par,69,20,5,1.1,4,1.1,4,0,0
par,69,20,5,1,4,1,4,0,0
par,69,25,10,0.5,4,0.5,4,0,0
par,69,25,10,1.2,4,1.5,4,0.035714286,0
par,69,25,10,1.7,4,1.8,6,0.008403361,0.071428571
par,69,25,10,1.2,4,1.2,4,0,0
par,69,30,15,2,4,2.3,6,0.021428571,0.071428571
par,69,30,15,1.6,4,2,6,0.035714286,0.071428571
par,69,30,15,1,4,1.2,4,0.028571429,0
par,69,30,15,0.7,4,1.1,6,0.081632653,0.071428571
par,69,35,20,0.6,4,1.4,4,0.19047619,0
par,69,35,20,1.4,4,1.5,4,0.010204082,0
par,69,35,20,0.5,2,0.6,4,0.028571429,0.142857143
par,69,35,20,0.9,4,1,4,0.015873016,0
par,69,40,25,1.4,2,1.4,4,0,0.142857143
par,69,40,25,1.7,4,1.8,4,0.008403361,0
par,69,40,25,0.8,2,0.8,2,0,0
par,69,45,30,1.4,2,1.6,4,0.020408163,0.142857143
par,69,45,30,1.5,4,1.8,6,0.028571429,0.071428571
par,69,50,35,1.4,4,1.4,4,0,0
par,69,50,35,0.9,4,1,4,0.015873016,0
par,69,50,35,1.1,4,1.1,6,0,0.071428571
par,69,50,35,0.8,4,1.2,4,0.071428571,0
par,70,15,0,1,2,1.3,4,0.042857143,0.142857143
par,70,15,0,0.4,2,0.6,2,0.071428571,0
par,70,15,0,0.7,4,0.7,4,0,0
par,70,20,5,0.7,2,0.8,2,0.020408163,0
par,70,20,5,1.1,6,1.4,6,0.038961039,0
par,70,20,5,0.5,4,0.6,4,0.028571429,0
par,70,25,10,0.9,2,0.9,4,0,0.142857143
par,70,25,10,0.9,2,1,2,0.015873016,0
par,70,25,10,0.6,4,0.8,6,0.047619048,0.071428571
par,70,25,10,1.2,6,1.3,8,0.011904762,0.047619048
par,70,30,15,0.9,4,1.1,6,0.031746032,0.071428571
par,70,30,15,1.4,4,1.6,6,0.020408163,0.071428571
par,70,30,15,0.9,2,0.9,4,0,0.142857143
par,70,35,20,1.5,2,1.5,4,0,0.142857143
par,70,35,20,1.7,4,2.4,6,0.058823529,0.071428571
par,70,35,20,1.1,4,1.4,6,0.038961039,0.071428571
par,70,35,20,0.7,2,0.7,6,0,0.285714286
par,70,40,25,2,4,3,8,0.071428571,0.142857143
par,70,40,25,1.6,4,2,4,0.035714286,0
par,70,40,25,0.9,2,0.9,4,0,0.142857143
par,70,45,30,1.1,4,1.3,6,0.025974026,0.071428571
par,70,45,30,1.7,4,2.3,6,0.050420168,0.071428571
par,70,50,35,0.4,4,0,0,0,0
par,70,50,35,0.9,4,0,0,0,0
par,70,50,35,1.1,4,1.2,4,0.012987013,0
par,70,50,35,0.8,4,1,4,0.035714286,0
par,71,15,0,0.9,4,1.1,4,0.031746032,0
par,71,15,0,0.6,4,0.7,4,0.023809524,0
par,71,15,0,1.1,4,1.3,6,0.025974026,0.071428571
par,71,15,0,1,6,1,6,0,0
par,71,20,5,0.8,2,0.8,2,0,0
par,71,20,5,0.9,4,0.9,4,0,0
par,71,20,5,1.6,4,1.6,6,0,0.071428571
par,71,20,5,1.2,4,1.3,6,0.011904762,0.071428571
par,71,25,10,1,4,1.2,4,0.028571429,0
par,71,25,10,1.8,6,1.8,6,0,0
par,71,25,10,1.3,4,1.3,6,0,0.071428571
par,71,25,10,1.7,4,1.9,6,0.016806723,0.071428571
par,71,30,15,1.2,4,1.3,6,0.011904762,0.071428571
par,71,30,15,1.3,4,1.5,4,0.021978022,0
par,71,30,15,1.4,6,1.5,8,0.010204082,0.047619048
par,71,30,15,0.9,4,1,6,0.015873016,0.071428571
par,71,35,20,0.9,4,1,6,0.015873016,0.071428571
par,71,35,20,1.2,4,1.5,6,0.035714286,0.071428571
par,71,35,20,0.7,6,0.9,8,0.040816327,0.047619048
par,71,35,20,1.1,6,1.2,8,0.012987013,0.047619048
par,71,40,25,1.3,2,1.3,4,0,0.142857143
par,71,40,25,1.2,4,1.4,6,0.023809524,0.071428571
par,71,40,25,1.3,4,1.4,6,0.010989011,0.071428571
par,71,40,25,0.9,2,1.1,4,0.031746032,0.142857143
par,71,45,30,1.9,4,1.9,6,0,0.071428571
par,71,45,30,1.6,4,1.7,6,0.008928571,0.071428571
par,71,45,30,0.5,2,0.6,2,0.028571429,0
par,71,45,30,0.8,6,1,6,0.035714286,0
par,71,50,35,1,4,1,4,0,0
par,71,50,35,1,6,1.1,6,0.014285714,0
par,71,50,35,1.2,4,1.3,4,0.011904762,0
par,71,50,35,1,2,0,0,0,0
par,72,15,0,0.8,2,0.9,4,0.017857143,0.142857143
par,72,15,0,0.6,4,0.7,4,0.023809524,0
par,72,15,0,1.1,4,1.1,4,0,0
par,72,15,0,1.1,6,1.2,6,0.012987013,0
par,72,20,5,0.9,4,0.9,4,0,0
par,72,20,5,1.2,4,1.2,4,0,0
par,72,20,5,0.9,4,1.1,6,0.031746032,0.071428571
par,72,20,5,0.7,2,1,4,0.06122449,0.142857143
par,72,25,10,1.3,4,1.5,4,0.021978022,0
par,72,25,10,1.4,6,1.6,6,0.020408163,0
par,72,25,10,1.5,4,1.6,6,0.00952381,0.071428571
par,72,25,10,1.5,4,1.5,6,0,0.071428571
par,72,30,15,1.2,4,1.2,6,0,0.071428571
par,72,30,15,1,2,1.4,4,0.057142857,0.142857143
par,72,30,15,1,4,1.2,6,0.028571429,0.071428571
par,72,30,15,1.1,6,1.2,6,0.012987013,0
par,72,35,20,1,4,1,6,0,0.071428571
par,72,35,20,1.3,4,1.3,6,0,0.071428571
par,72,35,20,0.8,4,0.8,6,0,0.071428571
par,72,35,20,0.8,4,1.2,6,0.071428571,0.071428571
par,72,40,25,1.3,2,1.6,4,0.032967033,0.142857143
par,72,40,25,1.8,2,1.9,4,0.007936508,0.142857143
par,72,40,25,1.2,6,1.2,6,0,0
par,72,40,25,0.9,4,1,4,0.015873016,0
par,72,45,30,1.5,4,1.6,6,0.00952381,0.071428571
par,72,45,30,1.9,6,2.1,8,0.015037594,0.047619048
par,72,45,30,0.6,4,0.9,6,0.071428571,0.071428571
par,72,45,30,0.4,2,0.5,2,0.035714286,0
par,72,50,35,1.2,4,1.2,4,0,0
par,72,50,35,0.8,4,0.8,4,0,0
par,72,50,35,1,4,1.2,6,0.028571429,0.071428571
par,72,50,35,1,4,1.2,6,0.028571429,0.071428571
par,73,15,0,0.8,4,0.9,6,0.017857143,0.071428571
par,73,15,0,0.6,2,0.7,2,0.023809524,0
par,73,15,0,0.9,4,0.9,4,0,0
par,73,20,5,1.1,6,1.1,6,0,0
par,73,20,5,0.8,4,0.8,4,0,0
par,73,20,5,1.1,4,1.2,4,0.012987013,0
par,73,20,5,1,4,1.1,4,0.014285714,0
par,73,25,10,0.9,4,1,4,0.015873016,0
par,73,25,10,1,4,1.1,4,0.014285714,0
par,73,25,10,1.3,4,1.4,6,0.010989011,0.071428571
par,73,25,10,0.9,4,0.9,6,0,0.071428571
par,73,30,15,0.7,2,0.8,4,0.020408163,0.142857143
par,73,30,15,0.8,2,0.9,4,0.017857143,0.142857143
par,73,30,15,1,4,1,4,0,0
par,73,30,15,0.8,4,0.9,4,0.017857143,0
par,73,35,20,1.6,6,1.7,8,0.008928571,0.047619048
par,73,35,20,1,4,1,6,0,0.071428571
par,73,35,20,0.7,4,0.7,6,0,0.071428571
par,73,35,20,0.8,4,0.9,6,0.017857143,0.071428571
par,73,40,25,1.8,2,1.8,4,0,0.142857143
par,73,40,25,1.3,4,1.4,6,0.010989011,0.071428571
par,73,40,25,0.6,2,0.7,4,0.023809524,0.142857143
par,73,45,30,1.2,4,1.4,6,0.023809524,0.071428571
par,73,45,30,1.3,4,1.4,6,0.010989011,0.071428571
par,73,45,30,0.9,4,0.9,6,0,0.071428571
par,73,45,30,0.6,4,0.9,6,0.071428571,0.071428571
par,73,50,35,1,4,1.1,4,0.014285714,0
par,73,50,35,0.7,4,0.9,6,0.040816327,0.071428571
par,73,50,35,1.1,4,1.2,6,0.012987013,0.071428571
par,73,50,35,0.5,2,0.7,2,0.057142857,0
par,74,15,0,1.2,4,1.3,6,0.011904762,0.071428571
par,74,20,5,0.9,4,0.9,4,0,0
par,74,20,5,1.2,4,1.3,6,0.011904762,0.071428571
par,74,20,5,1,4,1.3,4,0.042857143,0
par,74,25,10,1.2,2,1.3,4,0.011904762,0.142857143
par,74,25,10,1.7,6,1.8,6,0.008403361,0
par,74,25,10,1.2,4,1.4,6,0.023809524,0.071428571
par,74,25,10,1,6,1.2,6,0.028571429,0
par,74,30,15,1,4,1.2,4,0.028571429,0
par,74,30,15,1.2,4,1.5,6,0.035714286,0.071428571
par,74,30,15,1.1,2,1.1,4,0,0.142857143
par,74,30,15,1.1,4,1.2,4,0.012987013,0
par,74,35,20,1.3,2,1.8,4,0.054945055,0.142857143
par,74,35,20,1,2,1,4,0,0.142857143
par,74,35,20,0.4,2,0.5,4,0.035714286,0.142857143
par,74,40,25,1.4,4,1.8,6,0.040816327,0.071428571
par,74,40,25,1.6,4,1.6,6,0,0.071428571
par,74,45,30,1.4,4,1.8,6,0.040816327,0.071428571
par,74,45,30,1.4,4,1.6,6,0.020408163,0.071428571
par,74,50,35,1.4,6,0,0,0,0
par,74,50,35,0.8,4,1.1,6,0.053571429,0.071428571
par,74,50,35,0.7,2,0.8,4,0.020408163,0.142857143
par,75,15,0,0.8,4,1,6,0.035714286,0.071428571
par,75,15,0,0.8,2,0.9,4,0.017857143,0.142857143
par,75,15,0,1.2,4,1.2,4,0,0
par,75,20,5,0.9,4,1,4,0.015873016,0
par,75,20,5,1,4,1,6,0,0.071428571
par,75,20,5,0.9,4,0.9,4,0,0
par,75,20,5,1.3,4,1.5,4,0.021978022,0
par,75,25,10,1,2,1,4,0,0.142857143
par,75,25,10,1,4,1,4,0,0
par,75,25,10,1,4,1,6,0,0.071428571
par,75,25,10,1.2,4,1.2,6,0,0.071428571
par,75,30,15,1.3,4,1.4,6,0.010989011,0.071428571
par,75,30,15,0.9,2,1,4,0.015873016,0.142857143
par,75,30,15,0.9,2,1,4,0.015873016,0.142857143
par,75,35,20,1,4,1.1,4,0.014285714,0
par,75,35,20,0.8,2,0.8,4,0,0.142857143
par,75,35,20,1,4,1.2,6,0.028571429,0.071428571
par,75,40,25,1.7,4,1.7,6,0,0.071428571
par,75,40,25,2,4,2.2,6,0.014285714,0.071428571
par,75,40,25,1.2,2,1.3,4,0.011904762,0.142857143
par,75,45,30,1.2,4,1.2,6,0,0.071428571
par,75,45,30,1.5,4,1.5,6,0,0.071428571
par,75,45,30,1.2,2,1.2,2,0,0
par,75,45,30,0.7,2,0.7,2,0,0
par,75,50,35,1.1,6,1.2,8,0.012987013,0.047619048
par,75,50,35,1.1,4,0,0,0,0
par,75,50,35,0.9,4,0.9,4,0,0
par,75,50,35,0.8,2,1.2,4,0.071428571,0.142857143
par,76,15,0,0.8,4,0.8,4,0,0
par,76,15,0,0.7,4,0.7,4,0,0
par,76,15,0,0.8,4,0.8,4,0,0
par,76,15,0,1.1,4,1.3,6,0.025974026,0.071428571
par,76,20,5,1,2,1.1,4,0.014285714,0.142857143
par,76,20,5,0.9,4,1,6,0.015873016,0.071428571
par,76,20,5,1.3,2,1.5,2,0.021978022,0
par,76,20,5,1.3,4,1.3,6,0,0.071428571
par,76,25,10,1.3,4,1.4,6,0.010989011,0.071428571
par,76,25,10,1.2,6,1.4,6,0.023809524,0
par,76,25,10,1.1,4,1.2,6,0.012987013,0.071428571
par,76,25,10,1.5,4,1.6,6,0.00952381,0.071428571
par,76,30,15,1.3,4,1.4,6,0.010989011,0.071428571
par,76,30,15,0.7,4,0.8,4,0.020408163,0
par,76,30,15,1.3,4,1.3,6,0,0.071428571
par,76,30,15,1.1,6,1.1,6,0,0
par,76,35,20,1.3,4,1.4,6,0.010989011,0.071428571
par,76,35,20,1.8,4,2,6,0.015873016,0.071428571
par,76,35,20,0.8,6,1.2,8,0.071428571,0.047619048
par,76,35,20,0.8,6,1,8,0.035714286,0.047619048
par,76,40,25,2.2,6,2.6,8,0.025974026,0.047619048
par,76,40,25,1.6,4,2.1,6,0.044642857,0.071428571
par,76,40,25,1.4,4,1.5,8,0.010204082,0.142857143
par,76,40,25,1,2,1.2,4,0.028571429,0.142857143
par,76,45,30,1.1,4,1.3,6,0.025974026,0.071428571
par,76,45,30,1.4,6,1.9,6,0.051020408,0
par,76,45,30,0.9,4,1,4,0.015873016,0
par,76,45,30,0.9,2,1.2,4,0.047619048,0.142857143
par,76,50,35,1,6,1.3,6,0.042857143,0
par,76,50,35,1,4,1,6,0,0.071428571
par,76,50,35,1,4,1.1,4,0.014285714,0
par,76,50,35,0.6,4,0.8,4,0.047619048,0
par,77,15,0,0.7,2,0.9,4,0.040816327,0.142857143
par,77,15,0,0.3,2,0.4,2,0.047619048,0
par,77,15,0,0.7,2,0.7,2,0,0
par,77,20,5,0.5,2,0.5,2,0,0
par,77,20,5,1,2,1,2,0,0
par,77,20,5,1.1,4,1.3,6,0.025974026,0.071428571
par,77,20,5,0.7,2,0.9,4,0.040816327,0.142857143
par,77,25,10,0.7,2,0.7,2,0,0
par,77,25,10,0.6,4,0.8,4,0.047619048,0
par,77,30,15,0.9,2,1,2,0.015873016,0
par,77,30,15,1,4,1.2,4,0.028571429,0
par,77,30,15,0.6,2,0.8,4,0.047619048,0.142857143
par,77,35,20,1.3,2,1.7,4,0.043956044,0.142857143
par,77,35,20,1.1,2,1.3,4,0.025974026,0.142857143
par,77,40,25,2.1,4,2.5,6,0.027210884,0.071428571
par,77,40,25,0.9,2,1.1,4,0.031746032,0.142857143
par,77,40,25,0.9,2,1,2,0.015873016,0
par,77,45,30,1.5,2,1.6,4,0.00952381,0.142857143
par,77,45,30,1.5,2,0.7,4,0,0.142857143
par,77,50,35,0.6,4,0,0,0,0
par,77,50,35,0.6,2,0.8,2,0.047619048,0
par,77,50,35,0.9,4,1.4,4,0.079365079,0
par,77,50,35,0.5,2,0.7,4,0.057142857,0.142857143
par,78,15,0,0.6,4,0.4,4,0,0
par,78,15,0,0.9,6,0.9,6,0,0
par,78,20,5,1,2,1,4,0,0.142857143
par,78,20,5,1,4,1.2,6,0.028571429,0.071428571
par,78,20,5,1.4,4,1.4,4,0,0
par,78,25,10,1.1,4,1.3,6,0.025974026,0.071428571
par,78,25,10,1.8,6,1.8,8,0,0.047619048
par,78,30,15,1.3,4,1.6,4,0.032967033,0
par,78,30,15,1,2,1.2,4,0.028571429,0.142857143
par,78,35,20,1.1,2,1.2,4,0.012987013,0.142857143
par,78,35,20,1,4,1.4,6,0.057142857,0.071428571
par,78,35,20,0.5,2,0.8,4,0.085714286,0.142857143
par,78,40,25,1.7,4,2.1,6,0.033613445,0.071428571
par,78,40,25,2.2,6,3.3,8,0.071428571,0.047619048
par,78,45,30,1.1,4,1.6,6,0.064935065,0.071428571
par,78,45,30,1.3,4,1.8,6,0.054945055,0.071428571
par,78,50,35,1,4,0,0,0,0
par,78,50,35,0.6,2,0.9,4,0.071428571,0.142857143
par,78,50,35,0.3,2,0,0,0,0
par,80,15,0,0.7,6,0.9,6,0.040816327,0
par,80,15,0,1,8,1,8,0,0
par,80,20,5,0.5,2,0.7,2,0.057142857,0
par,80,20,5,0.5,2,0.5,4,0,0.142857143
par,80,20,5,1.9,4,1.9,6,0,0.071428571
par,80,20,5,1.3,4,1.3,6,0,0.071428571
par,80,25,10,1.2,4,1.4,6,0.023809524,0.071428571
par,80,25,10,1,4,1.2,6,0.028571429,0.071428571
par,80,25,10,1.1,4,1.2,4,0.012987013,0
par,80,30,15,1.5,2,1.6,4,0.00952381,0.142857143
par,80,30,15,1.2,2,1.6,4,0.047619048,0.142857143
par,80,30,15,1.1,6,1.5,10,0.051948052,0.095238095
par,80,30,15,0.7,4,1.3,6,0.12244898,0.071428571
par,80,35,20,1.3,2,1.3,4,0,0.142857143
par,80,35,20,0.8,4,1.1,4,0.053571429,0
par,80,35,20,0.6,2,0.6,4,0,0.142857143
par,80,35,20,1,4,1.2,6,0.028571429,0.071428571
par,80,40,25,2,4,2.3,6,0.021428571,0.071428571
par,80,40,25,1.4,4,1.6,6,0.020408163,0.071428571
par,80,45,30,1.1,4,1.4,6,0.038961039,0.071428571
par,80,45,30,1.8,6,2.8,10,0.079365079,0.095238095
par,80,50,35,0.6,6,0.8,6,0.047619048,0
par,80,50,35,0.8,2,1,2,0.035714286,0
par,80,50,35,0.4,2,0.6,2,0.071428571,0
par,80,50,35,0.6,2,0.8,2,0.047619048,0
par,81,15,0,1.1,4,1.2,4,0.012987013,0
par,81,15,0,0.8,4,0.9,4,0.017857143,0
par,81,15,0,0.6,6,0.8,6,0.047619048,0
par,81,20,5,1.7,4,1.8,6,0.008403361,0.071428571
par,81,20,5,0.2,2,0.8,4,0.428571429,0.142857143
par,81,20,5,1.2,6,1.4,6,0.023809524,0
par,81,20,5,1,4,1.2,6,0.028571429,0.071428571
par,81,25,10,1.1,4,1.3,6,0.025974026,0.071428571
par,81,25,10,1.5,4,1.8,6,0.028571429,0.071428571
par,81,25,10,1.9,6,2.1,8,0.015037594,0.047619048
