"","mean","se_mean","sd","2.5%","25%","50%","75%","97.5%","n_eff","Rhat"
"mu[619]",0.27,0,0.2,0.01,0.12,0.23,0.37,0.77,4817.4,1
"mu[620]",0.27,0,0.2,0.01,0.12,0.23,0.37,0.77,4817.4,1
"mu[621]",0.27,0,0.2,0.01,0.12,0.23,0.37,0.77,4817.4,1
"mu[622]",1.08,0,0.41,0.39,0.79,1.05,1.34,1.97,9042.2,1
"mu[623]",1.08,0,0.41,0.39,0.79,1.05,1.34,1.97,9042.2,1
"mu[624]",1.08,0,0.41,0.39,0.79,1.05,1.34,1.97,9042.2,1
"mu[625]",1.08,0,0.41,0.39,0.79,1.05,1.34,1.97,9042.2,1
"mu[626]",1.91,0.01,0.53,0.94,1.55,1.89,2.25,3.03,10675.94,1
"mu[627]",1.91,0.01,0.53,0.94,1.55,1.89,2.25,3.03,10675.94,1
"mu[628]",1.91,0.01,0.53,0.94,1.55,1.89,2.25,3.03,10675.94,1
"mu[629]",2.67,0.01,0.61,1.51,2.26,2.65,3.06,3.9,11005.87,1
"mu[630]",2.67,0.01,0.61,1.51,2.26,2.65,3.06,3.9,11005.87,1
"mu[631]",2.67,0.01,0.61,1.51,2.26,2.65,3.06,3.9,11005.87,1
"mu[632]",2.67,0.01,0.61,1.51,2.26,2.65,3.06,3.9,11005.87,1
"mu[633]",3.13,0.01,0.67,1.86,2.69,3.12,3.56,4.48,10477.01,1
"mu[634]",3.13,0.01,0.67,1.86,2.69,3.12,3.56,4.48,10477.01,1
"mu[635]",3.13,0.01,0.67,1.86,2.69,3.12,3.56,4.48,10477.01,1
"mu[636]",3.13,0.01,0.67,1.86,2.69,3.12,3.56,4.48,10477.01,1
"mu[637]",3.11,0.01,0.69,1.81,2.65,3.09,3.55,4.52,10378.76,1
"mu[638]",3.11,0.01,0.69,1.81,2.65,3.09,3.55,4.52,10378.76,1
"mu[639]",3.11,0.01,0.69,1.81,2.65,3.09,3.55,4.52,10378.76,1
"mu[640]",3.11,0.01,0.69,1.81,2.65,3.09,3.55,4.52,10378.76,1
"mu[641]",2.5,0.01,0.63,1.33,2.08,2.48,2.89,3.8,10857.99,1
"mu[642]",2.5,0.01,0.63,1.33,2.08,2.48,2.89,3.8,10857.99,1
"mu[643]",2.5,0.01,0.63,1.33,2.08,2.48,2.89,3.8,10857.99,1
"mu[644]",2.5,0.01,0.63,1.33,2.08,2.48,2.89,3.8,10857.99,1
"mu[645]",1.41,0,0.5,0.56,1.06,1.37,1.71,2.49,10019.96,1
"mu[646]",1.41,0,0.5,0.56,1.06,1.37,1.71,2.49,10019.96,1
"mu[647]",1.41,0,0.5,0.56,1.06,1.37,1.71,2.49,10019.96,1
"mu[648]",1.41,0,0.5,0.56,1.06,1.37,1.71,2.49,10019.96,1
"mu[649]",0.31,0,0.25,0.01,0.12,0.24,0.43,0.95,5457.24,1
"mu[650]",0.31,0,0.25,0.01,0.12,0.24,0.43,0.95,5457.24,1
"mu[651]",0.31,0,0.25,0.01,0.12,0.24,0.43,0.95,5457.24,1
"mu[652]",0.31,0,0.25,0.01,0.12,0.24,0.43,0.95,5457.24,1
"mu[653]",1.59,0,0.3,0.96,1.4,1.6,1.78,2.14,6454.74,1
"mu[654]",1.59,0,0.3,0.96,1.4,1.6,1.78,2.14,6454.74,1
"mu[655]",1.59,0,0.3,0.96,1.4,1.6,1.78,2.14,6454.74,1
"mu[656]",1.59,0,0.3,0.96,1.4,1.6,1.78,2.14,6454.74,1
"mu[657]",2.35,0,0.37,1.58,2.13,2.36,2.58,3.03,9124.44,1
"mu[658]",2.35,0,0.37,1.58,2.13,2.36,2.58,3.03,9124.44,1
"mu[659]",2.35,0,0.37,1.58,2.13,2.36,2.58,3.03,9124.44,1
"mu[660]",2.35,0,0.37,1.58,2.13,2.36,2.58,3.03,9124.44,1
"mu[661]",2.89,0,0.41,2.03,2.64,2.9,3.15,3.68,9732.63,1
"mu[662]",2.89,0,0.41,2.03,2.64,2.9,3.15,3.68,9732.63,1
"mu[663]",2.89,0,0.41,2.03,2.64,2.9,3.15,3.68,9732.63,1
"mu[664]",2.89,0,0.41,2.03,2.64,2.9,3.15,3.68,9732.63,1
"mu[665]",3.1,0,0.43,2.2,2.84,3.12,3.38,3.92,9697.44,1
"mu[666]",3.1,0,0.43,2.2,2.84,3.12,3.38,3.92,9697.44,1
"mu[667]",3.1,0,0.43,2.2,2.84,3.12,3.38,3.92,9697.44,1
"mu[668]",3.1,0,0.43,2.2,2.84,3.12,3.38,3.92,9697.44,1
"mu[669]",2.91,0,0.42,2.02,2.66,2.93,3.19,3.7,9317.93,1
"mu[670]",2.91,0,0.42,2.02,2.66,2.93,3.19,3.7,9317.93,1
"mu[671]",2.91,0,0.42,2.02,2.66,2.93,3.19,3.7,9317.93,1
"mu[672]",2.91,0,0.42,2.02,2.66,2.93,3.19,3.7,9317.93,1
"mu[673]",2.32,0,0.41,1.47,2.06,2.33,2.59,3.07,9016.37,1
"mu[674]",2.32,0,0.41,1.47,2.06,2.33,2.59,3.07,9016.37,1
"mu[675]",2.32,0,0.41,1.47,2.06,2.33,2.59,3.07,9016.37,1
"mu[676]",2.32,0,0.41,1.47,2.06,2.33,2.59,3.07,9016.37,1
"mu[677]",1.39,0,0.37,0.68,1.15,1.39,1.63,2.12,8535.37,1
"mu[678]",1.39,0,0.37,0.68,1.15,1.39,1.63,2.12,8535.37,1
"mu[679]",1.39,0,0.37,0.68,1.15,1.39,1.63,2.12,8535.37,1
"mu[680]",1.39,0,0.37,0.68,1.15,1.39,1.63,2.12,8535.37,1
"mu[681]",0.38,0,0.23,0.04,0.21,0.35,0.52,0.91,4812.58,1
"mu[682]",0.38,0,0.23,0.04,0.21,0.35,0.52,0.91,4812.58,1
"mu[683]",0.38,0,0.23,0.04,0.21,0.35,0.52,0.91,4812.58,1
"mu[684]",0.38,0,0.23,0.04,0.21,0.35,0.52,0.91,4812.58,1
"mu[685]",0.71,0,0.26,0.27,0.53,0.7,0.88,1.25,6582.39,1
"mu[686]",0.71,0,0.26,0.27,0.53,0.7,0.88,1.25,6582.39,1
"mu[687]",0.71,0,0.26,0.27,0.53,0.7,0.88,1.25,6582.39,1
"mu[688]",0.71,0,0.26,0.27,0.53,0.7,0.88,1.25,6582.39,1
"mu[689]",1.3,0,0.31,0.7,1.09,1.3,1.51,1.93,8251.97,1
"mu[690]",1.3,0,0.31,0.7,1.09,1.3,1.51,1.93,8251.97,1
"mu[691]",1.3,0,0.31,0.7,1.09,1.3,1.51,1.93,8251.97,1
"mu[692]",1.3,0,0.31,0.7,1.09,1.3,1.51,1.93,8251.97,1
"mu[693]",1.9,0,0.33,1.23,1.69,1.9,2.1,2.55,10137.15,1
"mu[694]",1.9,0,0.33,1.23,1.69,1.9,2.1,2.55,10137.15,1
"mu[695]",1.9,0,0.33,1.23,1.69,1.9,2.1,2.55,10137.15,1
"mu[696]",1.9,0,0.33,1.23,1.69,1.9,2.1,2.55,10137.15,1
"mu[697]",2.35,0,0.35,1.62,2.14,2.36,2.57,3.05,10780.11,1
"mu[698]",2.35,0,0.35,1.62,2.14,2.36,2.57,3.05,10780.11,1
"mu[699]",2.35,0,0.35,1.62,2.14,2.36,2.57,3.05,10780.11,1
"mu[700]",2.35,0,0.35,1.62,2.14,2.36,2.57,3.05,10780.11,1
"mu[701]",2.51,0,0.39,1.73,2.28,2.52,2.75,3.3,10811.84,1
"mu[702]",2.51,0,0.39,1.73,2.28,2.52,2.75,3.3,10811.84,1
"mu[703]",2.51,0,0.39,1.73,2.28,2.52,2.75,3.3,10811.84,1
"mu[704]",2.51,0,0.39,1.73,2.28,2.52,2.75,3.3,10811.84,1
"mu[705]",2.24,0,0.4,1.44,2,2.25,2.49,3.05,11208.41,1
"mu[706]",2.24,0,0.4,1.44,2,2.25,2.49,3.05,11208.41,1
"mu[707]",2.24,0,0.4,1.44,2,2.25,2.49,3.05,11208.41,1
"mu[708]",2.24,0,0.4,1.44,2,2.25,2.49,3.05,11208.41,1
"mu[709]",1.5,0,0.37,0.75,1.26,1.5,1.74,2.23,10499.39,1
"mu[710]",1.5,0,0.37,0.75,1.26,1.5,1.74,2.23,10499.39,1
"mu[711]",1.5,0,0.37,0.75,1.26,1.5,1.74,2.23,10499.39,1
"mu[712]",1.5,0,0.37,0.75,1.26,1.5,1.74,2.23,10499.39,1
"mu[713]",0.45,0,0.27,0.04,0.24,0.42,0.63,1.06,5183.6,1
"mu[714]",0.45,0,0.27,0.04,0.24,0.42,0.63,1.06,5183.6,1
"mu[715]",0.45,0,0.27,0.04,0.24,0.42,0.63,1.06,5183.6,1
"mu[716]",0.45,0,0.27,0.04,0.24,0.42,0.63,1.06,5183.6,1
"mu[717]",0.57,0,0.24,0.2,0.39,0.53,0.7,1.13,6594.68,1
"mu[718]",0.57,0,0.24,0.2,0.39,0.53,0.7,1.13,6594.68,1
"mu[719]",0.57,0,0.24,0.2,0.39,0.53,0.7,1.13,6594.68,1
"mu[720]",0.57,0,0.24,0.2,0.39,0.53,0.7,1.13,6594.68,1
"mu[721]",1.26,0,0.33,0.69,1.02,1.24,1.46,1.97,8980.32,1
"mu[722]",1.26,0,0.33,0.69,1.02,1.24,1.46,1.97,8980.32,1
"mu[723]",1.26,0,0.33,0.69,1.02,1.24,1.46,1.97,8980.32,1
"mu[724]",1.26,0,0.33,0.69,1.02,1.24,1.46,1.97,8980.32,1
"mu[725]",2.09,0,0.36,1.42,1.85,2.08,2.32,2.84,12088.87,1
"mu[726]",2.09,0,0.36,1.42,1.85,2.08,2.32,2.84,12088.87,1
"mu[727]",2.09,0,0.36,1.42,1.85,2.08,2.32,2.84,12088.87,1
"mu[728]",2.09,0,0.36,1.42,1.85,2.08,2.32,2.84,12088.87,1
"mu[729]",2.84,0,0.39,2.07,2.59,2.84,3.09,3.63,13240.65,1
"mu[730]",2.84,0,0.39,2.07,2.59,2.84,3.09,3.63,13240.65,1
"mu[731]",2.84,0,0.39,2.07,2.59,2.84,3.09,3.63,13240.65,1
"mu[732]",2.84,0,0.39,2.07,2.59,2.84,3.09,3.63,13240.65,1
"mu[733]",3.17,0,0.45,2.28,2.88,3.17,3.46,4.07,12726.56,1
"mu[734]",3.17,0,0.45,2.28,2.88,3.17,3.46,4.07,12726.56,1
"mu[735]",3.17,0,0.45,2.28,2.88,3.17,3.46,4.07,12726.56,1
"mu[736]",3.17,0,0.45,2.28,2.88,3.17,3.46,4.07,12726.56,1
"mu[737]",2.77,0,0.47,1.88,2.46,2.76,3.07,3.7,12451.95,1
"mu[738]",2.77,0,0.47,1.88,2.46,2.76,3.07,3.7,12451.95,1
"mu[739]",2.77,0,0.47,1.88,2.46,2.76,3.07,3.7,12451.95,1
"mu[740]",1.61,0,0.47,0.77,1.27,1.58,1.91,2.61,9029.81,1
"mu[741]",1.61,0,0.47,0.77,1.27,1.58,1.91,2.61,9029.81,1
"mu[742]",1.61,0,0.47,0.77,1.27,1.58,1.91,2.61,9029.81,1
"mu[743]",0.32,0,0.28,0,0.11,0.24,0.45,1.04,4772.41,1
"mu[744]",0.32,0,0.28,0,0.11,0.24,0.45,1.04,4772.41,1
"mu[745]",0.32,0,0.28,0,0.11,0.24,0.45,1.04,4772.41,1
"mu[746]",0.32,0,0.28,0,0.11,0.24,0.45,1.04,4772.41,1
"mu[747]",1.08,0,0.28,0.6,0.88,1.06,1.26,1.67,7858.92,1
"mu[748]",1.08,0,0.28,0.6,0.88,1.06,1.26,1.67,7858.92,1
"mu[749]",1.08,0,0.28,0.6,0.88,1.06,1.26,1.67,7858.92,1
"mu[750]",1.08,0,0.28,0.6,0.88,1.06,1.26,1.67,7858.92,1
"mu[751]",1.96,0,0.3,1.38,1.75,1.95,2.15,2.56,10880.91,1
"mu[752]",1.96,0,0.3,1.38,1.75,1.95,2.15,2.56,10880.91,1
"mu[753]",1.96,0,0.3,1.38,1.75,1.95,2.15,2.56,10880.91,1
"mu[754]",1.96,0,0.3,1.38,1.75,1.95,2.15,2.56,10880.91,1
"mu[755]",2.67,0,0.3,2.07,2.48,2.68,2.86,3.26,11925.85,1
"mu[756]",2.67,0,0.3,2.07,2.48,2.68,2.86,3.26,11925.85,1
"mu[757]",2.67,0,0.3,2.07,2.48,2.68,2.86,3.26,11925.85,1
"mu[758]",2.67,0,0.3,2.07,2.48,2.68,2.86,3.26,11925.85,1
"mu[759]",2.94,0,0.31,2.31,2.74,2.94,3.13,3.57,11720.39,1
"mu[760]",2.94,0,0.31,2.31,2.74,2.94,3.13,3.57,11720.39,1
"mu[761]",2.94,0,0.31,2.31,2.74,2.94,3.13,3.57,11720.39,1
"mu[762]",2.94,0,0.31,2.31,2.74,2.94,3.13,3.57,11720.39,1
"mu[763]",2.58,0,0.3,1.98,2.39,2.57,2.77,3.2,12643.52,1
"mu[764]",2.58,0,0.3,1.98,2.39,2.57,2.77,3.2,12643.52,1
"mu[765]",2.58,0,0.3,1.98,2.39,2.57,2.77,3.2,12643.52,1
"mu[766]",2.58,0,0.3,1.98,2.39,2.57,2.77,3.2,12643.52,1
"mu[767]",1.67,0,0.3,1.14,1.47,1.66,1.86,2.31,10422.28,1
"mu[768]",1.67,0,0.3,1.14,1.47,1.66,1.86,2.31,10422.28,1
"mu[769]",1.67,0,0.3,1.14,1.47,1.66,1.86,2.31,10422.28,1
"mu[770]",1.67,0,0.3,1.14,1.47,1.66,1.86,2.31,10422.28,1
"mu[771]",0.65,0,0.25,0.26,0.47,0.62,0.79,1.23,5992.38,1
"mu[772]",0.65,0,0.25,0.26,0.47,0.62,0.79,1.23,5992.38,1
"mu[773]",0.65,0,0.25,0.26,0.47,0.62,0.79,1.23,5992.38,1
"mu[774]",0.65,0,0.25,0.26,0.47,0.62,0.79,1.23,5992.38,1
"mu[775]",0.06,0,0.08,0,0.01,0.04,0.09,0.28,3817.55,1
"mu[776]",0.06,0,0.08,0,0.01,0.04,0.09,0.28,3817.55,1
"mu[777]",0.06,0,0.08,0,0.01,0.04,0.09,0.28,3817.55,1
"mu[778]",0.06,0,0.08,0,0.01,0.04,0.09,0.28,3817.55,1
"mu[779]",1.33,0,0.32,0.7,1.11,1.33,1.54,1.95,7961.38,1
"mu[780]",1.33,0,0.32,0.7,1.11,1.33,1.54,1.95,7961.38,1
"mu[781]",1.33,0,0.32,0.7,1.11,1.33,1.54,1.95,7961.38,1
"mu[782]",1.33,0,0.32,0.7,1.11,1.33,1.54,1.95,7961.38,1
"mu[783]",2.09,0,0.41,1.27,1.82,2.09,2.36,2.88,9854.13,1
"mu[784]",2.09,0,0.41,1.27,1.82,2.09,2.36,2.88,9854.13,1
"mu[785]",2.09,0,0.41,1.27,1.82,2.09,2.36,2.88,9854.13,1
"mu[786]",2.72,0,0.49,1.75,2.4,2.72,3.04,3.68,10469.48,1
"mu[787]",2.72,0,0.49,1.75,2.4,2.72,3.04,3.68,10469.48,1
"mu[788]",2.72,0,0.49,1.75,2.4,2.72,3.04,3.68,10469.48,1
"mu[789]",2.72,0,0.49,1.75,2.4,2.72,3.04,3.68,10469.48,1
"mu[790]",3.11,0.01,0.54,2.04,2.76,3.11,3.46,4.19,10527.88,1
"mu[791]",3.11,0.01,0.54,2.04,2.76,3.11,3.46,4.19,10527.88,1
"mu[792]",3.11,0.01,0.54,2.04,2.76,3.11,3.46,4.19,10527.88,1
"mu[793]",3.11,0.01,0.54,2.04,2.76,3.11,3.46,4.19,10527.88,1
"mu[794]",3.15,0.01,0.56,2.06,2.79,3.15,3.52,4.27,10328.37,1
"mu[795]",3.15,0.01,0.56,2.06,2.79,3.15,3.52,4.27,10328.37,1
"mu[796]",3.15,0.01,0.56,2.06,2.79,3.15,3.52,4.27,10328.37,1
"mu[797]",3.15,0.01,0.56,2.06,2.79,3.15,3.52,4.27,10328.37,1
"mu[798]",2.77,0.01,0.53,1.73,2.42,2.77,3.11,3.82,10040.34,1
"mu[799]",2.77,0.01,0.53,1.73,2.42,2.77,3.11,3.82,10040.34,1
"mu[800]",2.77,0.01,0.53,1.73,2.42,2.77,3.11,3.82,10040.34,1
"mu[801]",2.77,0.01,0.53,1.73,2.42,2.77,3.11,3.82,10040.34,1
"mu[802]",1.92,0,0.45,1.05,1.62,1.92,2.22,2.81,9456.92,1
"mu[803]",1.92,0,0.45,1.05,1.62,1.92,2.22,2.81,9456.92,1
"mu[804]",1.92,0,0.45,1.05,1.62,1.92,2.22,2.81,9456.92,1
"mu[805]",0.71,0,0.33,0.13,0.46,0.68,0.92,1.4,4752.99,1
"mu[806]",0.71,0,0.33,0.13,0.46,0.68,0.92,1.4,4752.99,1
"mu[807]",0.71,0,0.33,0.13,0.46,0.68,0.92,1.4,4752.99,1
"mu[808]",0.71,0,0.33,0.13,0.46,0.68,0.92,1.4,4752.99,1
"mu[809]",1.47,0,0.23,0.96,1.33,1.48,1.62,1.88,6032.96,1
"mu[810]",1.47,0,0.23,0.96,1.33,1.48,1.62,1.88,6032.96,1
"mu[811]",1.47,0,0.23,0.96,1.33,1.48,1.62,1.88,6032.96,1
"mu[812]",1.47,0,0.23,0.96,1.33,1.48,1.62,1.88,6032.96,1
"mu[813]",2.2,0,0.25,1.64,2.06,2.21,2.36,2.66,8327.29,1
"mu[814]",2.2,0,0.25,1.64,2.06,2.21,2.36,2.66,8327.29,1
"mu[815]",2.2,0,0.25,1.64,2.06,2.21,2.36,2.66,8327.29,1
"mu[816]",2.2,0,0.25,1.64,2.06,2.21,2.36,2.66,8327.29,1
"mu[817]",2.76,0,0.27,2.19,2.6,2.77,2.93,3.27,9726.83,1
"mu[818]",2.76,0,0.27,2.19,2.6,2.77,2.93,3.27,9726.83,1
"mu[819]",2.76,0,0.27,2.19,2.6,2.77,2.93,3.27,9726.83,1
"mu[820]",2.76,0,0.27,2.19,2.6,2.77,2.93,3.27,9726.83,1
"mu[821]",3.05,0,0.28,2.47,2.88,3.05,3.22,3.59,10491.44,1
"mu[822]",3.05,0,0.28,2.47,2.88,3.05,3.22,3.59,10491.44,1
"mu[823]",3.05,0,0.28,2.47,2.88,3.05,3.22,3.59,10491.44,1
"mu[824]",3.05,0,0.28,2.47,2.88,3.05,3.22,3.59,10491.44,1
"mu[825]",2.99,0,0.27,2.44,2.83,2.99,3.15,3.51,10544.66,1
"mu[826]",2.99,0,0.27,2.44,2.83,2.99,3.15,3.51,10544.66,1
"mu[827]",2.99,0,0.27,2.44,2.83,2.99,3.15,3.51,10544.66,1
"mu[828]",2.99,0,0.27,2.44,2.83,2.99,3.15,3.51,10544.66,1
"mu[829]",2.53,0,0.26,1.99,2.38,2.54,2.69,3.02,9413.68,1
"mu[830]",2.53,0,0.26,1.99,2.38,2.54,2.69,3.02,9413.68,1
"mu[831]",2.53,0,0.26,1.99,2.38,2.54,2.69,3.02,9413.68,1
"mu[832]",2.53,0,0.26,1.99,2.38,2.54,2.69,3.02,9413.68,1
"mu[833]",1.68,0,0.27,1.12,1.51,1.69,1.86,2.18,6200.16,1
"mu[834]",1.68,0,0.27,1.12,1.51,1.69,1.86,2.18,6200.16,1
"mu[835]",1.68,0,0.27,1.12,1.51,1.69,1.86,2.18,6200.16,1
"mu[836]",1.68,0,0.27,1.12,1.51,1.69,1.86,2.18,6200.16,1
"mu[837]",0.56,0,0.25,0.11,0.38,0.55,0.73,1.07,3379.37,1
"mu[838]",0.56,0,0.25,0.11,0.38,0.55,0.73,1.07,3379.37,1
"mu[839]",0.56,0,0.25,0.11,0.38,0.55,0.73,1.07,3379.37,1
"mu[840]",0.56,0,0.25,0.11,0.38,0.55,0.73,1.07,3379.37,1
"mu[841]",1.05,0,0.28,0.51,0.85,1.04,1.24,1.6,7481.56,1
"mu[842]",1.05,0,0.28,0.51,0.85,1.04,1.24,1.6,7481.56,1
"mu[843]",1.05,0,0.28,0.51,0.85,1.04,1.24,1.6,7481.56,1
"mu[844]",1.05,0,0.28,0.51,0.85,1.04,1.24,1.6,7481.56,1
"mu[845]",1.7,0,0.34,1.04,1.48,1.71,1.93,2.36,9247.08,1
"mu[846]",1.7,0,0.34,1.04,1.48,1.71,1.93,2.36,9247.08,1
"mu[847]",1.7,0,0.34,1.04,1.48,1.71,1.93,2.36,9247.08,1
"mu[848]",1.7,0,0.34,1.04,1.48,1.71,1.93,2.36,9247.08,1
"mu[849]",2.24,0,0.38,1.5,2,2.25,2.49,2.98,10608.33,1
"mu[850]",2.24,0,0.38,1.5,2,2.25,2.49,2.98,10608.33,1
"mu[851]",2.24,0,0.38,1.5,2,2.25,2.49,2.98,10608.33,1
"mu[852]",2.24,0,0.38,1.5,2,2.25,2.49,2.98,10608.33,1
"mu[853]",2.54,0,0.41,1.73,2.28,2.55,2.81,3.36,11315.69,1
"mu[854]",2.54,0,0.41,1.73,2.28,2.55,2.81,3.36,11315.69,1
"mu[855]",2.54,0,0.41,1.73,2.28,2.55,2.81,3.36,11315.69,1
"mu[856]",2.54,0,0.41,1.73,2.28,2.55,2.81,3.36,11315.69,1
"mu[857]",2.49,0,0.43,1.66,2.21,2.49,2.76,3.35,11722.24,1
"mu[858]",2.49,0,0.43,1.66,2.21,2.49,2.76,3.35,11722.24,1
"mu[859]",2.49,0,0.43,1.66,2.21,2.49,2.76,3.35,11722.24,1
"mu[860]",2.49,0,0.43,1.66,2.21,2.49,2.76,3.35,11722.24,1
"mu[861]",2.04,0,0.4,1.26,1.78,2.04,2.3,2.86,11565.17,1
"mu[862]",2.04,0,0.4,1.26,1.78,2.04,2.3,2.86,11565.17,1
"mu[863]",2.04,0,0.4,1.26,1.78,2.04,2.3,2.86,11565.17,1
"mu[864]",1.24,0,0.34,0.59,1,1.23,1.46,1.94,10313.99,1
"mu[865]",1.24,0,0.34,0.59,1,1.23,1.46,1.94,10313.99,1
"mu[866]",1.24,0,0.34,0.59,1,1.23,1.46,1.94,10313.99,1
"mu[867]",1.24,0,0.34,0.59,1,1.23,1.46,1.94,10313.99,1
"mu[868]",0.33,0,0.21,0.02,0.17,0.3,0.45,0.81,5682.59,1
"mu[869]",0.33,0,0.21,0.02,0.17,0.3,0.45,0.81,5682.59,1
"mu[870]",0.33,0,0.21,0.02,0.17,0.3,0.45,0.81,5682.59,1
"mu[871]",0.33,0,0.21,0.02,0.17,0.3,0.45,0.81,5682.59,1
"mu[872]",1.69,0,0.46,0.84,1.38,1.68,1.98,2.64,9753.46,1
"mu[873]",1.69,0,0.46,0.84,1.38,1.68,1.98,2.64,9753.46,1
"mu[874]",1.69,0,0.46,0.84,1.38,1.68,1.98,2.64,9753.46,1
"mu[875]",1.69,0,0.46,0.84,1.38,1.68,1.98,2.64,9753.46,1
"mu[876]",2.62,0.01,0.56,1.52,2.25,2.62,2.98,3.74,9254.71,1
"mu[877]",2.62,0.01,0.56,1.52,2.25,2.62,2.98,3.74,9254.71,1
"mu[878]",2.62,0.01,0.56,1.52,2.25,2.62,2.98,3.74,9254.71,1
"mu[879]",3.17,0.01,0.58,1.99,2.8,3.18,3.55,4.3,8754.48,1
"mu[880]",3.17,0.01,0.58,1.99,2.8,3.18,3.55,4.3,8754.48,1
"mu[881]",3.17,0.01,0.58,1.99,2.8,3.18,3.55,4.3,8754.48,1
"mu[882]",3.17,0.01,0.54,2.09,2.84,3.19,3.51,4.2,9171.49,1
"mu[883]",3.17,0.01,0.54,2.09,2.84,3.19,3.51,4.2,9171.49,1
"mu[884]",3.17,0.01,0.54,2.09,2.84,3.19,3.51,4.2,9171.49,1
"mu[885]",3.17,0.01,0.54,2.09,2.84,3.19,3.51,4.2,9171.49,1
"mu[886]",2.6,0,0.49,1.66,2.28,2.58,2.9,3.63,10578.33,1
"mu[887]",2.6,0,0.49,1.66,2.28,2.58,2.9,3.63,10578.33,1
"mu[888]",2.6,0,0.49,1.66,2.28,2.58,2.9,3.63,10578.33,1
"mu[889]",2.6,0,0.49,1.66,2.28,2.58,2.9,3.63,10578.33,1
"mu[890]",1.63,0,0.47,0.85,1.31,1.58,1.91,2.68,10098.48,1
"mu[891]",1.63,0,0.47,0.85,1.31,1.58,1.91,2.68,10098.48,1
"mu[892]",1.63,0,0.47,0.85,1.31,1.58,1.91,2.68,10098.48,1
"mu[893]",1.63,0,0.47,0.85,1.31,1.58,1.91,2.68,10098.48,1
"mu[894]",0.66,0,0.35,0.17,0.4,0.59,0.84,1.51,7989.91,1
"mu[895]",0.66,0,0.35,0.17,0.4,0.59,0.84,1.51,7989.91,1
"mu[896]",0.66,0,0.35,0.17,0.4,0.59,0.84,1.51,7989.91,1
"mu[897]",0.66,0,0.35,0.17,0.4,0.59,0.84,1.51,7989.91,1
"mu[898]",0.08,0,0.11,0,0.01,0.04,0.11,0.4,5134.97,1
"mu[899]",0.08,0,0.11,0,0.01,0.04,0.11,0.4,5134.97,1
"mu[900]",0.08,0,0.11,0,0.01,0.04,0.11,0.4,5134.97,1
"mu[901]",0.08,0,0.11,0,0.01,0.04,0.11,0.4,5134.97,1
"mu[902]",1.09,0,0.34,0.47,0.85,1.07,1.31,1.78,8649.56,1
"mu[903]",1.09,0,0.34,0.47,0.85,1.07,1.31,1.78,8649.56,1
"mu[904]",1.09,0,0.34,0.47,0.85,1.07,1.31,1.78,8649.56,1
"mu[905]",1.09,0,0.34,0.47,0.85,1.07,1.31,1.78,8649.56,1
"mu[906]",1.91,0,0.43,1.08,1.62,1.91,2.19,2.76,10069.8,1
"mu[907]",1.91,0,0.43,1.08,1.62,1.91,2.19,2.76,10069.8,1
"mu[908]",1.91,0,0.43,1.08,1.62,1.91,2.19,2.76,10069.8,1
"mu[909]",1.91,0,0.43,1.08,1.62,1.91,2.19,2.76,10069.8,1
"mu[910]",2.68,0,0.48,1.71,2.37,2.68,2.99,3.62,10706.09,1
"mu[911]",2.68,0,0.48,1.71,2.37,2.68,2.99,3.62,10706.09,1
"mu[912]",2.68,0,0.48,1.71,2.37,2.68,2.99,3.62,10706.09,1
"mu[913]",2.68,0,0.48,1.71,2.37,2.68,2.99,3.62,10706.09,1
"mu[914]",3.21,0.01,0.53,2.15,2.87,3.21,3.55,4.28,10575.25,1
"mu[915]",3.21,0.01,0.53,2.15,2.87,3.21,3.55,4.28,10575.25,1
"mu[916]",3.21,0.01,0.53,2.15,2.87,3.21,3.55,4.28,10575.25,1
"mu[917]",3.21,0.01,0.53,2.15,2.87,3.21,3.55,4.28,10575.25,1
"mu[918]",3.32,0.01,0.54,2.25,2.97,3.31,3.66,4.44,10620.51,1
"mu[919]",3.32,0.01,0.54,2.25,2.97,3.31,3.66,4.44,10620.51,1
"mu[920]",3.32,0.01,0.54,2.25,2.97,3.31,3.66,4.44,10620.51,1
"mu[921]",3.32,0.01,0.54,2.25,2.97,3.31,3.66,4.44,10620.51,1
"mu[922]",2.86,0,0.49,1.89,2.54,2.86,3.17,3.85,10977.42,1
"mu[923]",2.86,0,0.49,1.89,2.54,2.86,3.17,3.85,10977.42,1
"mu[924]",2.86,0,0.49,1.89,2.54,2.86,3.17,3.85,10977.42,1
"mu[925]",2.86,0,0.49,1.89,2.54,2.86,3.17,3.85,10977.42,1
"mu[926]",1.83,0,0.41,1.05,1.55,1.81,2.09,2.68,10095.79,1
"mu[927]",1.83,0,0.41,1.05,1.55,1.81,2.09,2.68,10095.79,1
"mu[928]",1.83,0,0.41,1.05,1.55,1.81,2.09,2.68,10095.79,1
"mu[929]",1.83,0,0.41,1.05,1.55,1.81,2.09,2.68,10095.79,1
"mu[930]",0.51,0,0.29,0.06,0.29,0.46,0.69,1.19,4679.16,1
"mu[931]",0.51,0,0.29,0.06,0.29,0.46,0.69,1.19,4679.16,1
"mu[932]",0.51,0,0.29,0.06,0.29,0.46,0.69,1.19,4679.16,1
"mu[933]",0.51,0,0.29,0.06,0.29,0.46,0.69,1.19,4679.16,1
"mu[934]",0.97,0,0.28,0.44,0.78,0.97,1.16,1.52,5988.41,1
