"","mean","se_mean","sd","2.5%","25%","50%","75%","97.5%","n_eff","Rhat"
"theta[113]",0.86,0,0.11,0.58,0.8,0.89,0.95,0.99,8892.56,1
"theta[114]",0.87,0,0.12,0.56,0.81,0.91,0.97,1,9814.69,1
"theta[115]",0.87,0,0.12,0.56,0.81,0.91,0.97,1,9814.69,1
"theta[116]",0.87,0,0.14,0.5,0.81,0.92,0.98,1,7828.01,1
"theta[117]",0.87,0,0.14,0.5,0.81,0.92,0.98,1,7828.01,1
"theta[118]",0.87,0,0.13,0.53,0.81,0.91,0.97,1,8961.16,1
"theta[119]",0.87,0,0.13,0.53,0.81,0.91,0.97,1,8961.16,1
"theta[120]",0.86,0,0.11,0.58,0.8,0.89,0.95,1,10546.73,1
"theta[121]",0.86,0,0.11,0.58,0.8,0.89,0.95,1,10546.73,1
"theta[122]",0.82,0,0.14,0.47,0.75,0.86,0.93,0.98,4026.65,1
"theta[123]",0.78,0,0.17,0.34,0.69,0.83,0.92,0.98,2594.21,1
"theta[124]",0.78,0,0.17,0.34,0.69,0.83,0.92,0.98,2594.21,1
"theta[125]",0.84,0,0.14,0.46,0.78,0.89,0.95,0.99,3018.48,1
"theta[126]",0.84,0,0.14,0.46,0.78,0.89,0.95,0.99,3018.48,1
"theta[127]",0.93,0,0.08,0.72,0.9,0.95,0.98,1,7214.12,1
"theta[128]",0.93,0,0.08,0.72,0.9,0.95,0.98,1,7214.12,1
"theta[129]",0.96,0,0.05,0.82,0.95,0.98,0.99,1,12273.85,1
"theta[130]",0.96,0,0.05,0.82,0.95,0.98,0.99,1,12273.85,1
"theta[131]",0.97,0,0.04,0.84,0.97,0.99,1,1,9838.18,1
"theta[132]",0.97,0,0.04,0.84,0.97,0.99,1,1,9838.18,1
"theta[133]",0.98,0,0.04,0.84,0.97,0.99,1,1,9486.6,1
"theta[134]",0.98,0,0.04,0.84,0.97,0.99,1,1,9486.6,1
"theta[135]",0.97,0,0.05,0.83,0.96,0.99,1,1,11715.51,1
"theta[136]",0.97,0,0.05,0.83,0.96,0.99,1,1,11715.51,1
"theta[137]",0.93,0,0.07,0.74,0.91,0.96,0.98,1,8773.66,1
"theta[138]",0.93,0,0.07,0.74,0.91,0.96,0.98,1,8773.66,1
"theta[139]",0.81,0,0.16,0.39,0.73,0.86,0.94,0.99,2635.24,1
"theta[140]",0.81,0,0.16,0.39,0.73,0.86,0.94,0.99,2635.24,1
"theta[141]",0.9,0,0.09,0.65,0.87,0.93,0.97,0.99,5698.29,1
"theta[142]",0.9,0,0.09,0.65,0.87,0.93,0.97,0.99,5698.29,1
"theta[143]",0.95,0,0.06,0.77,0.94,0.98,0.99,1,10327.95,1
"theta[144]",0.97,0,0.06,0.78,0.96,0.99,1,1,8946.26,1
"theta[145]",0.97,0,0.06,0.78,0.96,0.99,1,1,8946.26,1
"theta[146]",0.96,0,0.06,0.79,0.95,0.98,0.99,1,11297.19,1
"theta[147]",0.96,0,0.06,0.79,0.95,0.98,0.99,1,11297.19,1
"theta[148]",0.93,0,0.07,0.72,0.9,0.95,0.98,1,9114.64,1
"theta[149]",0.93,0,0.07,0.72,0.9,0.95,0.98,1,9114.64,1
"theta[150]",0.85,0,0.13,0.51,0.8,0.89,0.95,0.99,3335.38,1
"theta[151]",0.85,0,0.13,0.51,0.8,0.89,0.95,0.99,3335.38,1
"theta[152]",0.81,0,0.16,0.38,0.73,0.86,0.93,0.98,2643.17,1
"theta[153]",0.81,0,0.16,0.38,0.73,0.86,0.93,0.98,2643.17,1
"theta[154]",0.81,0,0.15,0.42,0.73,0.85,0.93,0.98,3638.84,1
"theta[155]",0.81,0,0.15,0.42,0.73,0.85,0.93,0.98,3638.84,1
"theta[156]",0.87,0,0.12,0.57,0.81,0.9,0.96,0.99,9756.13,1
"theta[157]",0.89,0,0.11,0.6,0.84,0.93,0.98,1,14329.93,1
"theta[158]",0.9,0,0.12,0.57,0.85,0.94,0.98,1,13633.12,1
"theta[159]",0.9,0,0.12,0.57,0.85,0.94,0.98,1,13633.12,1
"theta[160]",0.89,0,0.12,0.58,0.85,0.94,0.98,1,13870,1
"theta[161]",0.89,0,0.12,0.58,0.85,0.94,0.98,1,13870,1
"theta[162]",0.87,0,0.12,0.57,0.81,0.9,0.96,1,12272,1
"theta[163]",0.87,0,0.12,0.57,0.81,0.9,0.96,1,12272,1
"theta[164]",0.77,0,0.18,0.33,0.68,0.82,0.91,0.98,2806.6,1
"theta[165]",0.77,0,0.18,0.33,0.68,0.82,0.91,0.98,2806.6,1
"theta[166]",0.84,0,0.14,0.48,0.78,0.88,0.94,0.99,3382.85,1
"theta[167]",0.84,0,0.14,0.48,0.78,0.88,0.94,0.99,3382.85,1
"theta[168]",0.9,0,0.09,0.66,0.86,0.93,0.96,0.99,6924.59,1
"theta[169]",0.94,0,0.07,0.75,0.91,0.96,0.99,1,13870.19,1
"theta[170]",0.94,0,0.07,0.75,0.91,0.96,0.99,1,13870.19,1
"theta[171]",0.95,0,0.07,0.77,0.94,0.98,0.99,1,11759.65,1
"theta[172]",0.95,0,0.07,0.77,0.94,0.98,0.99,1,11759.65,1
"theta[173]",0.96,0,0.07,0.75,0.95,0.99,1,1,9658.73,1
"theta[174]",0.96,0,0.07,0.75,0.95,0.99,1,1,9658.73,1
"theta[175]",0.96,0,0.07,0.76,0.94,0.98,1,1,9911.69,1
"theta[176]",0.96,0,0.07,0.76,0.94,0.98,1,1,9911.69,1
"theta[177]",0.94,0,0.07,0.76,0.92,0.97,0.99,1,13461.11,1
"theta[178]",0.94,0,0.07,0.76,0.92,0.97,0.99,1,13461.11,1
"theta[179]",0.87,0,0.11,0.56,0.82,0.9,0.95,0.99,4752.35,1
"theta[180]",0.87,0,0.11,0.56,0.82,0.9,0.95,0.99,4752.35,1
"theta[181]",0.77,0,0.17,0.34,0.68,0.81,0.9,0.98,2615.67,1
"theta[182]",0.77,0,0.17,0.34,0.68,0.81,0.9,0.98,2615.67,1
"theta[183]",0.79,0,0.15,0.41,0.71,0.83,0.91,0.98,3449.62,1
"theta[184]",0.83,0,0.13,0.51,0.76,0.86,0.94,0.99,13174.97,1
"theta[185]",0.83,0,0.13,0.51,0.76,0.86,0.94,0.99,13174.97,1
"theta[186]",0.83,0,0.16,0.43,0.75,0.88,0.95,1,11507.01,1
"theta[187]",0.83,0,0.16,0.43,0.75,0.88,0.95,1,11507.01,1
"theta[188]",0.83,0,0.15,0.43,0.75,0.87,0.94,1,12712.01,1
"theta[189]",0.81,0,0.14,0.47,0.73,0.84,0.91,0.98,5931.88,1
"theta[190]",0.77,0,0.17,0.33,0.68,0.81,0.9,0.98,2520.73,1
"theta[191]",0.77,0,0.17,0.33,0.68,0.81,0.9,0.98,2520.73,1
"theta[192]",0.94,0,0.07,0.76,0.92,0.96,0.98,1,10294.14,1
"theta[193]",0.96,0,0.05,0.81,0.95,0.98,0.99,1,12036.01,1
"theta[194]",0.97,0,0.05,0.82,0.96,0.99,1,1,10816.62,1
"theta[195]",0.97,0,0.05,0.82,0.96,0.99,1,1,10816.62,1
"theta[196]",0.97,0,0.05,0.82,0.96,0.99,1,1,11213.69,1
"theta[197]",0.97,0,0.05,0.82,0.96,0.99,1,1,11213.69,1
"theta[198]",0.96,0,0.05,0.81,0.94,0.97,0.99,1,13380.31,1
"theta[199]",0.96,0,0.05,0.81,0.94,0.97,0.99,1,13380.31,1
"theta[200]",0.83,0,0.15,0.44,0.76,0.88,0.94,0.99,3048.12,1
"theta[201]",0.83,0,0.15,0.44,0.76,0.88,0.94,0.99,3048.12,1
"theta[202]",0.84,0,0.14,0.48,0.77,0.88,0.94,0.99,3359.7,1
"theta[203]",0.84,0,0.14,0.48,0.77,0.88,0.94,0.99,3359.7,1
"theta[204]",0.9,0,0.09,0.65,0.86,0.93,0.96,0.99,7126.62,1
"theta[205]",0.9,0,0.09,0.65,0.86,0.93,0.96,0.99,7126.62,1
"theta[206]",0.93,0,0.07,0.74,0.9,0.96,0.98,1,13874.33,1
"theta[207]",0.93,0,0.07,0.74,0.9,0.96,0.98,1,13874.33,1
"theta[208]",0.94,0,0.07,0.74,0.92,0.97,0.99,1,12843.15,1
"theta[209]",0.94,0,0.07,0.74,0.92,0.97,0.99,1,12843.15,1
"theta[210]",0.94,0,0.07,0.74,0.93,0.97,0.99,1,12915.84,1
"theta[211]",0.94,0,0.07,0.74,0.93,0.97,0.99,1,12915.84,1
"theta[212]",0.93,0,0.08,0.72,0.9,0.96,0.98,1,14205.29,1
"theta[213]",0.93,0,0.08,0.72,0.9,0.96,0.98,1,14205.29,1
"theta[214]",0.88,0,0.11,0.59,0.84,0.91,0.96,0.99,5454.32,1
"theta[215]",0.81,0,0.16,0.4,0.74,0.86,0.93,0.98,2906.28,1
"theta[216]",0.76,0,0.17,0.35,0.67,0.8,0.9,0.98,3366.05,1
"theta[217]",0.79,0,0.14,0.46,0.7,0.81,0.9,0.99,8092.3,1
"theta[218]",0.78,0,0.17,0.4,0.68,0.81,0.92,1,9141.25,1
"theta[219]",0.78,0,0.17,0.4,0.68,0.81,0.92,1,9141.25,1
"theta[220]",0.77,0,0.2,0.31,0.65,0.82,0.94,1,6292.87,1
"theta[221]",0.77,0,0.2,0.31,0.65,0.82,0.94,1,6292.87,1
"theta[222]",0.8,0,0.15,0.45,0.7,0.82,0.92,1,9641.58,1
"theta[223]",0.8,0,0.15,0.45,0.7,0.82,0.92,1,9641.58,1
"theta[224]",0.78,0,0.15,0.41,0.69,0.82,0.9,0.98,4514.5,1
"theta[225]",0.75,0,0.19,0.3,0.64,0.8,0.9,0.98,2799.54,1
"theta[226]",0.75,0,0.19,0.3,0.64,0.8,0.9,0.98,2799.54,1
"theta[227]",0.81,0,0.16,0.4,0.72,0.85,0.93,0.98,3030.78,1
"theta[228]",0.81,0,0.16,0.4,0.72,0.85,0.93,0.98,3030.78,1
"theta[229]",0.86,0,0.12,0.54,0.8,0.89,0.95,0.99,4703.48,1
"theta[230]",0.86,0,0.12,0.54,0.8,0.89,0.95,0.99,4703.48,1
"theta[231]",0.9,0,0.09,0.66,0.86,0.93,0.97,1,10312.49,1
"theta[232]",0.9,0,0.09,0.66,0.86,0.93,0.97,1,10312.49,1
"theta[233]",0.92,0,0.09,0.68,0.89,0.95,0.98,1,12951.49,1
"theta[234]",0.92,0,0.09,0.68,0.89,0.95,0.98,1,12951.49,1
"theta[235]",0.93,0,0.09,0.67,0.9,0.96,0.99,1,11936.39,1
"theta[236]",0.93,0,0.09,0.67,0.9,0.96,0.99,1,11936.39,1
"theta[237]",0.93,0,0.09,0.67,0.9,0.96,0.99,1,12684.78,1
"theta[238]",0.93,0,0.09,0.67,0.9,0.96,0.99,1,12684.78,1
"theta[239]",0.9,0,0.1,0.64,0.85,0.93,0.97,1,9373.71,1
"theta[240]",0.9,0,0.1,0.64,0.85,0.93,0.97,1,9373.71,1
"theta[241]",0.8,0,0.16,0.39,0.72,0.85,0.93,0.99,3007.62,1
"theta[242]",0.8,0,0.16,0.39,0.72,0.85,0.93,0.99,3007.62,1
"log_lik[1]",0.14,0,0.22,-0.28,-0.01,0.13,0.28,0.58,5539.58,1
"log_lik[2]",0.14,0,0.22,-0.28,-0.01,0.13,0.28,0.58,5539.58,1
"log_lik[3]",-0.35,0,0.27,-0.99,-0.5,-0.31,-0.17,0.07,9934.36,1
"log_lik[4]",-0.35,0,0.27,-0.99,-0.5,-0.31,-0.17,0.07,9934.36,1
"log_lik[5]",-0.64,0,0.3,-1.31,-0.81,-0.61,-0.44,-0.12,5674.2,1
"log_lik[6]",-2.36,0.01,1.07,-5.06,-2.89,-2.12,-1.59,-1,15415.28,1
"log_lik[7]",-1.03,0,0.32,-1.74,-1.2,-1,-0.82,-0.49,6505.37,1
"log_lik[8]",-1.7,0.01,0.55,-2.93,-2.04,-1.64,-1.31,-0.78,12117.71,1
"log_lik[9]",-1.82,0.01,0.69,-3.53,-2.15,-1.69,-1.34,-0.9,10274.83,1
"log_lik[10]",-1.11,0,0.34,-1.91,-1.29,-1.07,-0.89,-0.57,10761.48,1
"log_lik[11]",-2.01,0.01,0.76,-3.65,-2.48,-1.94,-1.47,-0.73,10005.15,1
"log_lik[12]",-1.13,0,0.35,-1.99,-1.31,-1.08,-0.9,-0.58,10923.64,1
"log_lik[13]",-1.29,0.01,0.51,-2.57,-1.52,-1.19,-0.95,-0.59,9519.96,1
"log_lik[14]",-1.29,0.01,0.51,-2.57,-1.52,-1.19,-0.95,-0.59,9519.96,1
"log_lik[15]",0.04,0,0.28,-0.54,-0.12,0.04,0.22,0.56,6377.16,1
"log_lik[16]",0.04,0,0.28,-0.54,-0.12,0.04,0.22,0.56,6377.16,1
"log_lik[17]",-3.73,0.01,1.35,-6.96,-4.43,-3.48,-2.76,-1.75,11927.83,1
"log_lik[18]",-0.5,0,0.22,-1.01,-0.64,-0.48,-0.34,-0.15,6332.55,1
"log_lik[19]",-0.79,0,0.33,-1.55,-0.98,-0.75,-0.55,-0.27,6854.34,1
"log_lik[20]",-1.87,0.01,0.51,-3.11,-2.13,-1.79,-1.52,-1.14,9515.19,1
"log_lik[21]",-1.22,0,0.47,-2.27,-1.51,-1.17,-0.88,-0.43,11870.4,1
"log_lik[22]",-1.22,0,0.47,-2.27,-1.51,-1.17,-0.88,-0.43,11870.4,1
"log_lik[23]",-1.76,0,0.4,-2.73,-1.96,-1.69,-1.49,-1.17,11985.54,1
"log_lik[24]",-1.76,0,0.4,-2.73,-1.96,-1.69,-1.49,-1.17,11985.54,1
"log_lik[25]",-1.27,0,0.44,-2.21,-1.56,-1.24,-0.95,-0.51,11150.48,1
"log_lik[26]",-1.67,0,0.33,-2.41,-1.86,-1.63,-1.43,-1.11,10216.86,1
"log_lik[27]",-1.89,0,0.47,-3.05,-2.13,-1.81,-1.57,-1.2,10155.75,1
"log_lik[28]",-1.89,0,0.47,-3.05,-2.13,-1.81,-1.57,-1.2,10155.75,1
"log_lik[29]",-0.37,0,0.24,-0.86,-0.52,-0.36,-0.22,0.07,6235.48,1
"log_lik[30]",-0.37,0,0.24,-0.86,-0.52,-0.36,-0.22,0.07,6235.48,1
"log_lik[31]",-0.68,0,0.25,-1.25,-0.83,-0.65,-0.5,-0.26,7671.23,1
"log_lik[32]",-3.2,0.01,1.13,-5.94,-3.79,-3,-2.38,-1.59,10170.22,1
"log_lik[33]",-1.32,0,0.34,-2.14,-1.49,-1.27,-1.09,-0.8,6774.15,1
"log_lik[34]",-1.32,0,0.34,-2.14,-1.49,-1.27,-1.09,-0.8,6774.15,1
"log_lik[35]",-1.24,0,0.26,-1.79,-1.4,-1.22,-1.06,-0.78,6727.69,1
"log_lik[36]",-1.24,0,0.26,-1.79,-1.4,-1.22,-1.06,-0.78,6727.69,1
"log_lik[37]",-1.67,0,0.34,-2.42,-1.87,-1.64,-1.44,-1.11,15773.68,1
"log_lik[38]",-1.33,0,0.27,-1.92,-1.5,-1.31,-1.14,-0.85,8329.28,1
"log_lik[39]",-1.59,0,0.34,-2.34,-1.8,-1.56,-1.35,-1.02,16122.63,1
"log_lik[40]",-1.3,0,0.28,-1.89,-1.46,-1.27,-1.1,-0.82,7897.78,1
"log_lik[41]",-1.25,0,0.31,-1.96,-1.42,-1.22,-1.04,-0.76,6554.39,1
"log_lik[42]",-1.71,0,0.51,-2.84,-2.01,-1.66,-1.35,-0.87,10861.31,1
"log_lik[43]",-2.42,0.01,1.1,-5.22,-2.96,-2.15,-1.61,-1.07,13202.89,1
"log_lik[44]",-0.16,0,0.22,-0.64,-0.29,-0.14,-0.01,0.22,7023.77,1
"log_lik[45]",-0.16,0,0.22,-0.64,-0.29,-0.14,-0.01,0.22,7023.77,1
"log_lik[46]",-0.21,0,0.29,-0.87,-0.37,-0.19,-0.03,0.31,6477.98,1
"log_lik[47]",-2.05,0.01,0.94,-4.48,-2.49,-1.84,-1.41,-0.83,12836.03,1
"log_lik[48]",-0.98,0,0.39,-1.89,-1.21,-0.93,-0.7,-0.38,6299.47,1
"log_lik[49]",-1.34,0,0.37,-2.16,-1.55,-1.31,-1.08,-0.69,7582.01,1
"log_lik[50]",-2.11,0.01,0.54,-3.41,-2.38,-2.03,-1.74,-1.27,7709.93,1
"log_lik[51]",-1.94,0.01,0.59,-3.34,-2.26,-1.84,-1.51,-1.08,8487.91,1
"log_lik[52]",-1.2,0.01,0.67,-2.76,-1.6,-1.06,-0.68,-0.25,4640.25,1
"log_lik[53]",-1.2,0.01,0.67,-2.76,-1.6,-1.06,-0.68,-0.25,4640.25,1
"log_lik[54]",-1.2,0.01,0.55,-2.5,-1.52,-1.1,-0.79,-0.37,6184.27,1
"log_lik[55]",-1.8,0.01,0.56,-3.17,-2.09,-1.7,-1.4,-0.97,8642.13,1
"log_lik[56]",-1.44,0.01,0.52,-2.71,-1.7,-1.37,-1.09,-0.64,5900.13,1
"log_lik[57]",-1.44,0.01,0.52,-2.71,-1.7,-1.37,-1.09,-0.64,5900.13,1
"log_lik[58]",0.02,0,0.3,-0.57,-0.17,0.02,0.22,0.6,4705.27,1
"log_lik[59]",0.02,0,0.3,-0.57,-0.17,0.02,0.22,0.6,4705.27,1
"log_lik[60]",-0.35,0,0.36,-1.21,-0.53,-0.3,-0.11,0.2,7364.44,1
"log_lik[61]",-1.55,0.01,0.8,-3.66,-1.85,-1.36,-1.02,-0.61,10818.98,1
"log_lik[62]",-1.52,0,0.45,-2.56,-1.76,-1.45,-1.2,-0.83,12425.63,1
"log_lik[63]",-1.52,0,0.45,-2.56,-1.76,-1.45,-1.2,-0.83,12425.63,1
"log_lik[64]",-2.31,0.01,0.91,-4.71,-2.68,-2.08,-1.69,-1.21,11180.21,1
"log_lik[65]",-1.62,0.01,0.67,-3.17,-2.01,-1.53,-1.13,-0.59,12761.25,1
"log_lik[66]",-0.5,0.01,0.46,-1.62,-0.74,-0.42,-0.17,0.2,8280.06,1
"log_lik[67]",0.08,0,0.26,-0.49,-0.08,0.08,0.25,0.57,7340.38,1
"log_lik[68]",0.08,0,0.26,-0.49,-0.08,0.08,0.25,0.57,7340.38,1
"log_lik[69]",-0.26,0,0.22,-0.75,-0.38,-0.23,-0.1,0.12,7890.34,1
"log_lik[70]",-2.21,0.01,0.89,-4.46,-2.63,-2.02,-1.58,-1.05,14456.47,1
"log_lik[71]",-0.99,0,0.37,-1.86,-1.2,-0.95,-0.73,-0.41,12743.73,1
"log_lik[72]",-1.18,0,0.3,-1.86,-1.34,-1.15,-0.97,-0.68,8293.21,1
"log_lik[73]",-1.18,0,0.3,-1.86,-1.34,-1.15,-0.97,-0.68,8293.21,1
"log_lik[74]",-1.53,0,0.41,-2.5,-1.75,-1.47,-1.25,-0.91,14152.57,1
"log_lik[75]",-1.18,0,0.28,-1.8,-1.35,-1.16,-0.99,-0.69,9632.77,1
"log_lik[76]",-1.23,0,0.31,-1.94,-1.4,-1.19,-1.01,-0.71,10190.82,1
"log_lik[77]",-1.23,0,0.31,-1.94,-1.4,-1.19,-1.01,-0.71,10190.82,1
"log_lik[78]",-1.73,0,0.58,-3.02,-2.08,-1.68,-1.32,-0.77,14262.69,1
"log_lik[79]",-0.95,0,0.43,-1.95,-1.2,-0.9,-0.64,-0.29,11632.28,1
"log_lik[80]",-2.46,0.01,1.25,-5.62,-3.04,-2.15,-1.55,-0.97,13228.53,1
"log_lik[81]",-0.06,0,0.21,-0.51,-0.18,-0.04,0.08,0.33,9165.2,1
"log_lik[82]",-0.06,0,0.21,-0.51,-0.18,-0.04,0.08,0.33,9165.2,1
"log_lik[83]",-2.91,0.01,1.18,-5.83,-3.52,-2.69,-2.07,-1.27,11127,1
"log_lik[84]",-0.83,0,0.34,-1.64,-1.03,-0.78,-0.58,-0.29,8456.04,1
"log_lik[85]",-1.11,0,0.26,-1.69,-1.25,-1.08,-0.93,-0.68,7081.45,1
"log_lik[86]",-1.11,0,0.26,-1.69,-1.25,-1.08,-0.93,-0.68,7081.45,1
"log_lik[87]",-1.24,0,0.26,-1.8,-1.39,-1.22,-1.06,-0.8,11666.08,1
"log_lik[88]",-1.7,0,0.38,-2.56,-1.92,-1.65,-1.43,-1.07,12345.65,1
"log_lik[89]",-1.82,0,0.38,-2.67,-2.04,-1.77,-1.55,-1.19,12643.57,1
"log_lik[90]",-2,0,0.49,-3.28,-2.23,-1.89,-1.65,-1.34,9964.68,1
"log_lik[91]",-1.47,0,0.32,-2.17,-1.68,-1.45,-1.24,-0.93,15401.36,1
"log_lik[92]",-1.47,0,0.32,-2.17,-1.68,-1.45,-1.24,-0.93,15401.36,1
"log_lik[93]",-1.41,0,0.45,-2.59,-1.6,-1.32,-1.11,-0.82,12410.19,1
"log_lik[94]",-1.41,0,0.45,-2.59,-1.6,-1.32,-1.11,-0.82,12410.19,1
"log_lik[95]",-0.42,0,0.28,-1.09,-0.58,-0.38,-0.23,0,9450.13,1
"log_lik[96]",-0.42,0,0.28,-1.09,-0.58,-0.38,-0.23,0,9450.13,1
"log_lik[97]",0,0,0.19,-0.39,-0.11,0.01,0.13,0.34,8147.42,1
"log_lik[98]",0,0,0.19,-0.39,-0.11,0.01,0.13,0.34,8147.42,1
"log_lik[99]",0.27,0,0.28,-0.27,0.08,0.27,0.46,0.82,6117.09,1
"log_lik[100]",-0.08,0,0.36,-0.92,-0.28,-0.05,0.15,0.5,6650.49,1
"log_lik[101]",-0.88,0,0.47,-1.99,-1.15,-0.81,-0.53,-0.16,12322.55,1
"log_lik[102]",-1.65,0.01,0.85,-3.88,-2,-1.43,-1.07,-0.61,13347.68,1
"log_lik[103]",-0.68,0,0.41,-1.63,-0.9,-0.63,-0.4,-0.04,8876.63,1
"log_lik[104]",-1.24,0.01,0.58,-2.69,-1.5,-1.12,-0.84,-0.46,11878.76,1
"log_lik[105]",-0.92,0,0.37,-1.76,-1.13,-0.89,-0.67,-0.28,5997.06,1
"log_lik[106]",-1.89,0.01,0.81,-3.81,-2.35,-1.78,-1.31,-0.64,12644.88,1
"log_lik[107]",-1.13,0.01,0.59,-2.63,-1.37,-1.02,-0.75,-0.33,6844.86,1
"log_lik[108]",0.25,0,0.3,-0.34,0.06,0.25,0.44,0.82,6439.67,1
"log_lik[109]",0.25,0,0.3,-0.34,0.06,0.25,0.44,0.82,6439.67,1
"log_lik[110]",-0.33,0,0.25,-0.88,-0.47,-0.31,-0.16,0.11,6291.81,1
"log_lik[111]",-0.33,0,0.25,-0.88,-0.47,-0.31,-0.16,0.11,6291.81,1
"log_lik[112]",-1.63,0.01,0.56,-3.01,-1.91,-1.51,-1.23,-0.84,10813.86,1
"log_lik[113]",-1.63,0.01,0.56,-3.01,-1.91,-1.51,-1.23,-0.84,10813.86,1
"log_lik[114]",-1.13,0,0.29,-1.78,-1.3,-1.11,-0.93,-0.64,6265.41,1
"log_lik[115]",-1.13,0,0.29,-1.78,-1.3,-1.11,-0.93,-0.64,6265.41,1
"log_lik[116]",-1.84,0.01,0.68,-3.28,-2.27,-1.8,-1.35,-0.64,10038.54,1
"log_lik[117]",-1.76,0.01,0.59,-3.22,-2.04,-1.64,-1.35,-0.95,6562.41,1
"log_lik[118]",-1.75,0.01,0.62,-3.08,-2.14,-1.71,-1.31,-0.69,11238.51,1
"log_lik[119]",-1.58,0.01,0.54,-2.9,-1.85,-1.48,-1.21,-0.81,8321.22,1
"log_lik[120]",-1.41,0.01,0.51,-2.72,-1.63,-1.31,-1.08,-0.72,9437.17,1
"log_lik[121]",-1.41,0.01,0.51,-2.72,-1.63,-1.31,-1.08,-0.72,9437.17,1
"log_lik[122]",-0.51,0,0.34,-1.31,-0.69,-0.45,-0.27,0.01,10352.46,1
"log_lik[123]",0.07,0,0.22,-0.39,-0.07,0.06,0.21,0.51,4827.68,1
"log_lik[124]",0.07,0,0.22,-0.39,-0.07,0.06,0.21,0.51,4827.68,1
"log_lik[125]",-0.27,0,0.25,-0.83,-0.41,-0.24,-0.1,0.15,6806.89,1
"log_lik[126]",-0.27,0,0.25,-0.83,-0.41,-0.24,-0.1,0.15,6806.89,1
"log_lik[127]",-1.62,0,0.6,-3.09,-1.91,-1.49,-1.19,-0.81,14204.67,1
"log_lik[128]",-1.38,0,0.47,-2.46,-1.66,-1.33,-1.05,-0.64,12413.04,1
"log_lik[129]",-3.17,0.01,1.09,-5.8,-3.76,-2.96,-2.36,-1.67,16062.98,1
"log_lik[130]",-1.01,0,0.23,-1.51,-1.15,-0.99,-0.85,-0.61,8655.09,1
"log_lik[131]",-1.97,0,0.44,-3,-2.22,-1.91,-1.66,-1.27,14087.24,1
"log_lik[132]",-1.29,0,0.28,-1.92,-1.46,-1.27,-1.09,-0.81,12669.88,1
"log_lik[133]",-1.41,0,0.32,-2.12,-1.59,-1.37,-1.18,-0.87,14234.06,1
"log_lik[134]",-1.41,0,0.32,-2.12,-1.59,-1.37,-1.18,-0.87,14234.06,1
"log_lik[135]",-1.15,0,0.28,-1.79,-1.31,-1.12,-0.95,-0.69,12297.1,1
"log_lik[136]",-1.15,0,0.28,-1.79,-1.31,-1.12,-0.95,-0.69,12297.1,1
"log_lik[137]",-1.4,0.01,0.53,-2.75,-1.63,-1.27,-1.03,-0.71,11009.9,1
"log_lik[138]",-1.4,0.01,0.53,-2.75,-1.63,-1.27,-1.03,-0.71,11009.9,1
"log_lik[139]",-0.03,0,0.22,-0.51,-0.15,-0.02,0.11,0.36,7983.56,1
"log_lik[140]",-0.03,0,0.22,-0.51,-0.15,-0.02,0.11,0.36,7983.56,1
"log_lik[141]",-2.85,0.01,1.34,-6.12,-3.58,-2.6,-1.86,-0.99,13202.1,1
"log_lik[142]",-1.07,0.01,0.53,-2.37,-1.36,-0.98,-0.68,-0.32,8050.33,1
"log_lik[143]",-1.02,0.01,0.34,-1.82,-1.19,-0.98,-0.8,-0.5,4131.46,1
"log_lik[144]",-1.22,0,0.35,-2.02,-1.42,-1.18,-0.97,-0.65,8871.4,1
"log_lik[145]",-1.22,0,0.35,-2.02,-1.42,-1.18,-0.97,-0.65,8871.4,1
"log_lik[146]",-1.38,0,0.4,-2.28,-1.61,-1.34,-1.1,-0.74,13771.99,1
"log_lik[147]",-0.97,0,0.29,-1.63,-1.15,-0.95,-0.77,-0.48,5480.87,1
"log_lik[148]",-0.64,0,0.31,-1.33,-0.82,-0.61,-0.43,-0.13,5407.22,1
"log_lik[149]",-1.91,0.01,0.88,-4.25,-2.3,-1.68,-1.29,-0.86,14306.73,1
"log_lik[150]",-0.22,0,0.28,-0.86,-0.37,-0.19,-0.03,0.22,7260.35,1
"log_lik[151]",-0.22,0,0.28,-0.86,-0.37,-0.19,-0.03,0.22,7260.35,1
"log_lik[152]",0.14,0,0.23,-0.33,0,0.15,0.29,0.55,5354.05,1
"log_lik[153]",0.14,0,0.23,-0.33,0,0.15,0.29,0.55,5354.05,1
"log_lik[154]",-0.28,0,0.24,-0.83,-0.42,-0.25,-0.11,0.14,7884.7,1
"log_lik[155]",-0.28,0,0.24,-0.83,-0.42,-0.25,-0.11,0.14,7884.7,1
"log_lik[156]",-2.1,0.01,0.92,-4.42,-2.53,-1.9,-1.44,-0.94,13737.68,1
"log_lik[157]",-1.2,0,0.36,-2.06,-1.38,-1.15,-0.95,-0.64,6792.36,1
"log_lik[158]",-1.15,0,0.32,-1.88,-1.33,-1.12,-0.94,-0.63,7345.32,1
"log_lik[159]",-1.42,0,0.47,-2.57,-1.67,-1.35,-1.09,-0.73,13552.78,1
"log_lik[160]",-1.29,0,0.48,-2.44,-1.53,-1.22,-0.96,-0.59,12949.58,1
"log_lik[161]",-1.7,0.01,0.6,-3.05,-2.05,-1.64,-1.27,-0.71,12915.87,1
"log_lik[162]",-1.81,0.01,0.86,-4.09,-2.13,-1.57,-1.23,-0.82,12205.82,1
