"","mean","se_mean","sd","2.5%","25%","50%","75%","97.5%","n_eff","Rhat"
"theta[110]",0.98,0,0.07,0.8,1,1,1,1,9754.11,1
"theta[111]",0.99,0,0.04,0.88,0.99,1,1,1,10203.56,1
"theta[112]",0.96,0,0.05,0.83,0.95,0.98,0.99,1,10340.95,1
"theta[113]",0.96,0,0.05,0.83,0.95,0.98,0.99,1,10340.95,1
"theta[114]",0.95,0,0.05,0.81,0.94,0.97,0.98,1,9125.24,1
"theta[115]",0.95,0,0.05,0.81,0.94,0.97,0.98,1,9125.24,1
"theta[116]",0.95,0,0.05,0.82,0.94,0.97,0.99,1,9369.27,1
"theta[117]",0.97,0,0.03,0.88,0.96,0.98,0.99,1,10697.23,1
"theta[118]",0.99,0,0.02,0.93,0.99,0.99,1,1,10927.79,1
"theta[119]",0.99,0,0.02,0.93,0.99,0.99,1,1,10927.79,1
"theta[120]",0.99,0,0.02,0.93,1,1,1,1,10244.65,1
"theta[121]",0.99,0,0.02,0.93,1,1,1,1,10244.65,1
"theta[122]",0.99,0,0.03,0.92,1,1,1,1,9932.04,1
"theta[123]",0.99,0,0.03,0.92,1,1,1,1,9932.04,1
"theta[124]",0.99,0,0.02,0.94,0.99,1,1,1,10736.31,1
"theta[125]",0.99,0,0.02,0.94,0.99,1,1,1,10736.31,1
"theta[126]",0.95,0,0.05,0.81,0.94,0.97,0.98,1,9341.5,1
"theta[127]",0.95,0,0.05,0.79,0.93,0.96,0.98,1,9202.86,1
"theta[128]",0.95,0,0.05,0.79,0.93,0.96,0.98,1,9366.74,1
"theta[129]",0.95,0,0.05,0.79,0.93,0.96,0.98,1,9366.74,1
"theta[130]",0.95,0,0.05,0.82,0.94,0.97,0.99,1,9815.47,1
"theta[131]",0.97,0,0.04,0.86,0.96,0.98,0.99,1,11198.22,1
"theta[132]",0.97,0,0.04,0.86,0.96,0.98,0.99,1,11198.22,1
"theta[133]",0.98,0,0.04,0.87,0.98,0.99,1,1,11683.59,1
"theta[134]",0.98,0,0.06,0.81,0.99,1,1,1,11511.69,1
"theta[135]",0.98,0,0.06,0.81,0.99,1,1,1,11511.69,1
"theta[136]",0.97,0,0.05,0.86,0.97,0.99,1,1,11794.46,1
"theta[137]",0.97,0,0.05,0.86,0.97,0.99,1,1,11794.46,1
"theta[138]",0.95,0,0.05,0.79,0.93,0.96,0.98,1,9342.6,1
"theta[139]",0.95,0,0.05,0.82,0.94,0.97,0.98,1,9733.61,1
"theta[140]",0.95,0,0.05,0.82,0.94,0.97,0.98,1,9733.61,1
"theta[141]",0.96,0,0.04,0.85,0.94,0.97,0.99,1,10665.88,1
"theta[142]",0.96,0,0.04,0.85,0.94,0.97,0.99,1,10665.88,1
"theta[143]",0.97,0,0.03,0.88,0.96,0.98,0.99,1,11036.98,1
"theta[144]",0.97,0,0.03,0.88,0.96,0.98,0.99,1,11036.98,1
"theta[145]",0.97,0,0.04,0.84,0.97,0.99,1,1,9447.27,1
"theta[146]",0.97,0,0.04,0.84,0.97,0.99,1,1,9447.27,1
"theta[147]",0.97,0,0.08,0.72,0.98,1,1,1,9193.73,1
"theta[148]",0.97,0,0.08,0.72,0.98,1,1,1,9193.73,1
"theta[149]",0.96,0,0.08,0.7,0.98,1,1,1,9319.45,1
"theta[150]",0.96,0,0.08,0.7,0.98,1,1,1,9319.45,1
"theta[151]",0.98,0,0.04,0.86,0.97,0.99,1,1,10168.91,1
"theta[152]",0.98,0,0.04,0.86,0.97,0.99,1,1,10168.91,1
"theta[153]",0.96,0,0.04,0.84,0.94,0.97,0.98,1,10378.82,1
"theta[154]",0.96,0,0.04,0.84,0.94,0.97,0.98,1,10378.82,1
"theta[155]",0.96,0,0.04,0.86,0.95,0.97,0.99,1,9183.73,1
"theta[156]",0.96,0,0.04,0.86,0.95,0.97,0.99,1,9183.73,1
"theta[157]",0.96,0,0.04,0.86,0.95,0.97,0.99,1,9209.13,1
"theta[158]",0.96,0,0.04,0.86,0.95,0.97,0.99,1,9209.13,1
"theta[159]",0.96,0,0.04,0.86,0.95,0.97,0.99,1,9481.32,1
"theta[160]",0.96,0,0.04,0.86,0.95,0.97,0.99,1,9481.32,1
"theta[161]",0.97,0,0.03,0.88,0.96,0.98,0.99,1,10449.65,1
"theta[162]",0.97,0,0.03,0.88,0.96,0.98,0.99,1,10449.65,1
"theta[163]",0.97,0,0.03,0.9,0.97,0.98,0.99,1,11699.88,1
"theta[164]",0.97,0,0.03,0.9,0.97,0.98,0.99,1,11699.88,1
"theta[165]",0.98,0,0.02,0.91,0.97,0.99,0.99,1,11262.03,1
"theta[166]",0.98,0,0.02,0.91,0.97,0.99,0.99,1,11262.03,1
"theta[167]",0.98,0,0.03,0.9,0.97,0.98,0.99,1,11686.22,1
"theta[168]",0.98,0,0.03,0.9,0.97,0.98,0.99,1,11686.22,1
"theta[169]",0.96,0,0.04,0.86,0.95,0.97,0.99,1,9427.61,1
"theta[170]",0.96,0,0.04,0.86,0.95,0.97,0.99,1,9427.61,1
"log_lik[1]",-0.62,0,0.36,-1.6,-0.76,-0.52,-0.37,-0.26,11476.86,1
"log_lik[2]",0.62,0,0.22,0.16,0.48,0.62,0.77,1.04,13012.13,1
"log_lik[3]",-0.45,0.01,0.47,-1.5,-0.71,-0.43,-0.15,0.41,7777.6,1
"log_lik[4]",-1.58,0.01,0.97,-3.88,-2.14,-1.41,-0.85,-0.2,10132.36,1
"log_lik[5]",-0.51,0,0.3,-1.2,-0.67,-0.47,-0.31,-0.04,8454.27,1
"log_lik[6]",-0.69,0,0.39,-1.68,-0.86,-0.62,-0.44,-0.11,9763.81,1
"log_lik[7]",-1.59,0.01,0.6,-3.11,-1.86,-1.45,-1.17,-0.81,12587.42,1
